id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
003a5c72,0,5,1,0,0,0,0.7,0.7,-0.7,-0.7,79.0
0076ab7f,0,7,1,1,0,0,0.3,0.3,-0.3,-0.3,180.6
00b28772,2,34,11,0,0,0,3.0,3.0,-1.0,-1.0,489.6
011d8c56,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01a49bd2,1,6,2,0,0,0,0.8,0.8,0.2,0.2,60.6
01eb744d,5,43,16,1,0,0,6.4,6.4,-1.4,-1.4,675.1
02319ad7,11,54,20,0,3,4,11.0,7.9,0.0,0.1,761.4
02c15616,3,14,5,0,0,0,1.5,1.5,1.5,1.5,256.2
02ef8778,4,34,13,3,1,1,5.0,4.2,-1.0,-1.2,666.4
036bba5f,2,33,8,9,0,0,1.9,1.9,0.1,0.1,854.7
04965583,2,23,10,4,0,0,2.8,2.8,-0.8,-0.8,432.4
04a65a8f,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,9.8
04ac8285,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
04e17fd5,8,61,25,0,0,0,8.6,8.6,-0.6,-0.6,1622.6
05a4465d,0,19,6,0,0,0,2.0,2.0,-2.0,-2.0,248.9
062fc2e6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
06983922,0,16,6,0,0,0,1.7,1.7,-1.7,-1.7,270.4
070a3904,2,52,9,0,0,0,3.4,3.4,-1.4,-1.4,1258.4
07129f3c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
073b1b37,1,14,2,0,0,0,0.3,0.3,0.7,0.7,421.4
08511d65,11,33,11,4,6,6,10.2,5.4,0.8,-0.4,511.5
09332647,0,1,1,0,0,0,0.3,0.3,-0.3,-0.3,6.9
0959c2a2,2,22,11,0,0,0,2.0,2.0,0.0,0.0,506.0
09a9e921,2,18,6,0,0,0,3.4,3.4,-1.4,-1.4,243.0
09e81276,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a0cc13c,1,22,5,0,0,0,3.0,3.0,-2.0,-2.0,418.0
0ac94a23,1,22,7,0,0,0,3.4,3.4,-2.4,-2.4,422.4
0ae4e09a,11,53,20,0,4,4,10.5,7.4,0.5,-0.4,932.8
0b33f6ad,1,7,1,0,0,0,1.4,1.4,-0.4,-0.4,70.7
0b90bb97,6,47,14,1,0,0,6.1,6.1,-0.1,-0.1,719.1
0ba976e4,7,33,12,0,0,0,3.8,3.8,3.2,3.2,514.8
0bc4e720,2,8,3,0,0,0,2.1,2.1,-0.1,-0.1,112.0
0c2ac3cb,4,38,11,0,0,0,2.2,2.2,1.8,1.8,1352.8
0cc474e7,2,20,3,0,0,0,2.4,2.4,-0.4,-0.4,420.0
0d690336,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,60.3
0e50f929,0,13,2,0,0,0,0.4,0.4,-0.4,-0.4,357.5
0e7ccfc4,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,66.6
0f0aa5b4,1,4,1,0,0,0,0.3,0.3,0.7,0.7,48.4
0ff67313,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10f1cd17,0,1,1,0,0,0,0.4,0.4,-0.4,-0.4,16.5
112521d1,1,12,5,0,0,0,1.2,1.2,-0.2,-0.2,261.6
114b510e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11b9265b,0,9,3,0,0,0,0.9,0.9,-0.9,-0.9,170.1
129af0db,12,66,27,0,2,3,16.0,13.6,-4.0,-3.6,811.8
12c50af5,1,18,8,1,0,1,2.0,1.2,-1.0,-0.2,345.6
12eda7be,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,25.2
132ac341,3,12,3,0,0,0,2.2,2.2,0.8,0.8,111.6
167c1bb0,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,44.7
16aa3654,4,55,25,6,0,0,3.0,3.0,1.0,1.0,1094.5
