id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
004d185e,0,14,3,0,0,0,1.5,1.5,-1.5,-1.5,246.4
0076ab7f,3,27,7,3,0,0,1.3,1.3,1.7,1.7,702.0
00b28772,0,8,5,0,0,0,0.4,0.4,-0.4,-0.4,144.0
00eba9c9,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.5
0107757e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
014aa7bd,1,12,4,0,0,0,0.6,0.6,0.4,0.4,294.0
01a49bd2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01eb744d,5,31,12,0,0,0,4.7,4.7,0.3,0.3,458.8
02319ad7,0,1,0,0,0,0,0.0,0.0,0.0,0.0,12.6
02c15616,1,15,3,0,0,0,1.1,1.1,-0.1,-0.1,255.0
02d2c436,0,5,1,0,0,0,0.2,0.2,-0.2,-0.2,63.0
02ef8778,0,13,4,0,0,1,1.9,1.1,-1.9,-1.1,286.0
03049c8c,0,4,2,0,0,0,0.5,0.5,-0.5,-0.5,67.2
036bba5f,2,19,4,2,1,1,0.9,0.9,0.1,0.1,431.3
04965583,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,52.2
04e17fd5,5,36,17,0,0,0,5.3,5.3,-0.3,-0.3,385.2
04e531b6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05439de2,1,12,3,5,0,0,0.7,0.7,0.3,0.3,246.0
056269d7,0,5,0,0,0,0,0.4,0.4,-0.4,-0.4,58.5
05e19d6a,0,9,1,0,0,0,1.0,1.0,-1.0,-1.0,141.3
068f4dec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
06efa9dc,0,22,6,0,0,0,1.4,1.4,-1.4,-1.4,448.8
070a3904,4,24,8,0,0,0,2.0,2.0,2.0,2.0,556.8
075fe5a3,1,5,3,0,0,0,0.8,0.8,0.2,0.2,35.0
0959c2a2,7,51,18,2,0,0,3.0,3.0,4.0,4.0,1234.2
0a0cc13c,5,20,13,0,1,2,3.4,1.8,1.6,2.2,344.0
0a69de7b,1,3,1,0,0,0,0.2,0.2,0.8,0.8,26.1
0abc51f2,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,22.8
0ae4e09a,0,12,3,0,0,0,1.1,1.1,-1.1,-1.1,378.0
0b2c8585,0,10,4,0,0,0,0.9,0.9,-0.9,-0.9,188.0
0ba976e4,3,43,11,2,0,0,6.1,6.1,-3.1,-3.1,589.1
0bc4e720,0,1,1,0,0,0,0.0,0.0,0.0,0.0,12.6
0cadc46d,10,48,18,0,2,3,8.1,5.8,1.9,2.2,768.0
0d9b2d31,6,17,9,0,0,0,3.5,3.5,2.5,2.5,280.5
0da6a13e,2,24,6,1,0,0,2.1,2.1,-0.1,-0.1,542.4
0e4fef6e,0,19,3,0,0,0,0.8,0.8,-0.8,-0.8,400.9
0e5ddc7c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0f26ffd7,0,4,0,0,0,0,0.7,0.2,-0.7,-0.2,32.8
10072610,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106c142c,0,6,1,0,0,0,0.2,0.2,-0.2,-0.2,126.0
114bbdee,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,10.0
11b9265b,0,8,1,1,0,0,0.3,0.3,-0.3,-0.3,176.0
11fd2b75,0,8,2,0,0,0,0.4,0.4,-0.4,-0.4,165.6
129af0db,9,46,22,0,0,0,7.2,7.2,1.8,1.8,598.0
12c50af5,0,1,0,0,0,0,0.4,0.4,-0.4,-0.4,11.3
130a7a3f,3,32,9,2,0,0,2.3,2.3,0.7,0.7,604.8
132ac341,0,2,0,0,0,0,0.0,0.0,0.0,0.0,22.0
133faa84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
139560df,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
13e0eb29,2,2,1,0,2,2,1.7,0.1,0.3,-0.1,52.4
14d5b7ac,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1545cf15,0,1,0,0,0,0,0.0,0.0,0.0,0.0,23.9
15937e17,1,8,5,0,0,0,0.4,0.4,0.6,0.6,131.2
15d0c248,0,2,1,0,0,0,0.2,0.2,-0.2,-0.2,21.6
162efffd,1,8,3,0,0,0,0.3,0.3,0.7,0.7,207.2
1633fc8a,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,21.0
1657f448,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
16aa3654,4,43,21,3,0,0,2.8,2.8,1.2,1.2,817.0
16e9d0ea,0,13,4,0,0,0,1.3,1.3,-1.3,-1.3,232.7
175ece4c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
18017beb,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1840e36d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
184fe4b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
18abe173,2,11,2,0,0,0,0.8,0.8,1.2,1.2,156.2
18b896d6,1,16,4,0,0,0,1.4,1.4,-0.4,-0.4,212.8
192c89a6,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,64.5
1944818c,0,5,0,0,0,0,0.3,0.3,-0.3,-0.3,114.0
19709006,2,32,14,5,0,0,3.1,3.1,-1.1,-1.1,768.0
19b776e9,2,19,9,0,0,0,2.9,2.9,-1.9,-1.9,241.3
19c36442,0,4,1,0,0,0,0.1,0.1,-0.1,-0.1,106.8
19cae58d,1,17,4,0,0,0,2.0,2.0,-1.0,-1.0,277.1
1bacc518,2,14,9,0,0,0,1.8,1.8,0.2,0.2,257.6
1bda5842,0,11,3,0,0,0,0.7,0.7,-0.7,-0.7,215.6
1c2c55fc,1,6,2,1,0,0,0.3,0.3,0.7,0.7,81.6
1cb49278,0,3,2,0,0,0,0.2,0.2,-0.2,-0.2,47.7
1d1691ad,0,1,0,0,0,0,0.4,0.4,-0.4,-0.4,10.6
1e465e70,0,1,0,0,0,0,0.2,0.2,-0.2,-0.2,16.3
1f079188,0,11,2,0,0,0,1.1,1.1,-1.1,-1.1,245.3
1fc474ae,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,76.0
1fda2b14,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,9.4
1fe67e86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
200e89e1,1,2,2,0,0,0,0.8,0.8,0.2,0.2,22.2
211589b8,0,5,1,0,0,0,0.3,0.3,-0.3,-0.3,100.5
220c11f1,6,20,12,0,3,4,6.7,3.5,-0.7,-0.5,264.0
22721b88,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
228b0d9d,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,75.3
23610943,0,10,1,0,0,0,0.7,0.7,-0.7,-0.7,196.0
237a3851,0,27,7,1,0,0,1.4,1.4,-1.4,-1.4,615.6
240d3a0b,0,5,0,0,0,0,0.5,0.5,-0.5,-0.5,91.0
2475cf9b,1,2,1,0,0,0,0.4,0.4,0.6,0.6,13.6
253a06b9,7,47,19,1,2,3,5.7,3.4,1.3,1.6,1071.6
2683eda7,3,40,11,0,0,0,5.8,5.8,-2.8,-2.8,560.0
274ab13c,1,7,4,0,0,0,0.7,0.7,0.3,0.3,66.5
2784f898,3,15,5,0,0,0,1.3,1.3,1.7,1.7,238.5
283c7121,2,15,6,2,0,0,0.5,0.5,1.5,1.5,403.5
28e957d7,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,24.0
2946f9a1,0,4,2,0,0,0,0.3,0.3,-0.3,-0.3,37.2
29d0f2ac,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,14.5
2a0c8ba4,0,10,3,3,0,0,0.8,0.8,-0.8,-0.8,200.0
2a295d33,2,62,23,0,0,0,4.3,4.2,-2.3,-2.2,1091.2
2ae30661,0,3,2,0,0,0,0.6,0.6,-0.6,-0.6,41.1
2bea832e,0,8,3,0,0,0,0.6,0.6,-0.6,-0.6,104.0
2bed3eab,1,4,1,0,0,0,1.4,1.4,-0.4,-0.4,29.2
2bef2bca,0,9,0,0,0,0,1.1,1.1,-1.1,-1.1,100.8
2c56a792,1,9,2,0,0,0,0.8,0.8,0.2,0.2,149.4
2dce876a,3,10,5,0,0,0,1.2000000000000002,1.2000000000000002,1.7999999999999998,1.7999999999999998,323.0
2dd7e29d,0,1,1,0,0,0,0.2,0.2,-0.2,-0.2,16.9
2e3995cd,1,13,2,0,0,0,0.5,0.5,0.5,0.5,278.2
2fa2a875,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2fbe6af0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3061e1ec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
31f5b89b,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,51.2
32974271,2,22,8,0,0,0,2.0,2.0,0.0,0.0,844.8
335039a2,6,21,4,1,3,3,4.5,2.1,1.5,0.9,323.4
3353737a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
335fa267,3,11,5,0,0,0,1.6,1.6,1.4,1.4,159.5
3376a776,1,5,1,0,0,0,0.7,0.7,0.3,0.3,54.0
33a61a52,0,6,3,0,0,0,0.5,0.5,-0.5,-0.5,87.6
3409de86,0,1,1,0,0,0,0.0,0.0,0.0,0.0,22.1
3423f250,5,45,12,6,0,0,5.7,5.7,-0.7,-0.7,783.0
34269bdf,0,5,2,0,0,0,0.3,0.3,-0.3,-0.3,85.5
34e393f2,0,9,4,0,0,0,0.4,0.4,-0.4,-0.4,236.7
3521abfe,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
35a6e5c7,8,45,20,0,0,0,4.5,4.5,3.5,3.5,873.0
35d4f151,0,6,0,0,0,0,0.3,0.3,-0.3,-0.3,116.4
35f6db55,3,34,10,0,0,0,3.2,3.2,-0.2,-0.2,503.2
360d70f8,0,2,1,0,0,0,0.0,0.0,0.0,0.0,34.8
3701906c,0,5,4,0,0,0,0.3,0.3,-0.3,-0.3,101.0
374d5158,0,6,1,0,0,0,0.7,0.7,-0.7,-0.7,71.4
374ee424,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
379dc075,1,18,7,0,0,0,2.3,2.3,-1.3,-1.3,230.4
37e103f8,1,20,6,0,0,0,2.3,2.3,-1.3,-1.3,254.0
37f1cf47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
37f827ec,0,9,2,0,0,0,0.4,0.4,-0.4,-0.4,99.0
381dbcfc,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
38699c72,0,23,6,0,0,0,1.7,1.7,-1.7,-1.7,386.4
38b0cf42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3902e91b,2,14,6,0,0,0,1.5,1.5,0.5,0.5,225.4
39352da2,0,8,2,0,0,0,0.3,0.3,-0.3,-0.3,181.6
3a9c4b7b,0,8,1,0,0,0,0.5,0.5,-0.5,-0.5,151.2
3aa4a3be,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3aa74860,0,1,0,0,0,0,0.0,0.0,0.0,0.0,20.8
3c16d927,0,4,2,0,0,0,0.2,0.2,-0.2,-0.2,86.8
3ca6106c,0,2,0,0,0,0,0.3,0.3,-0.3,-0.3,28.8
3cefcaef,0,1,0,0,0,0,0.3,0.3,-0.3,-0.3,7.3
3d79a68c,0,1,0,0,0,0,0.0,0.0,0.0,0.0,25.0
3d7e48ce,0,14,3,0,0,0,0.7,0.7,-0.7,-0.7,298.2
3d99999d,0,3,1,0,0,0,0.0,0.0,0.0,0.0,87.3
3e42f707,2,10,3,0,0,0,0.4,0.4,1.6,1.6,103.0
3e93f8cf,1,5,2,0,0,0,0.9,0.9,0.1,0.1,91.5
3ecc11d8,1,6,1,0,0,0,0.4,0.4,0.6,0.6,106.2
3ee0dd59,1,7,2,0,0,0,0.7,0.7,0.3,0.3,140.7
3f034750,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3f10bd22,0,6,2,0,0,0,0.2,0.2,-0.2,-0.2,143.4
3f79a1c8,2,6,2,0,0,0,1.1,1.1,0.9,0.9,89.4
3fc45c73,0,7,1,2,0,0,0.6,0.6,-0.6,-0.6,110.6
405f267a,0,2,2,0,0,0,0.1,0.1,-0.1,-0.1,32.2
4112ace5,0,3,1,0,0,0,0.5,0.5,-0.5,-0.5,48.9
41b3069f,0,5,2,0,0,0,0.5,0.5,-0.5,-0.5,43.0
41f32541,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,95.2
41fb0f4e,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,198.0
4242011c,0,6,3,0,0,0,0.5,0.5,-0.5,-0.5,60.6
436a9dd0,0,4,1,2,0,0,0.2,0.2,-0.2,-0.2,82.0
44150beb,0,1,0,0,0,0,0.0,0.0,0.0,0.0,9.5
44e07fac,0,4,1,0,0,0,0.6,0.6,-0.6,-0.6,41.2
44e8521b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
455c26a4,0,1,1,0,0,0,0.0,0.0,0.0,0.0,16.4
45736cec,0,8,2,0,0,0,0.3,0.3,-0.3,-0.3,172.8
45af8a54,4,26,10,2,0,1,3.7,3.0,0.3,1.0,561.6
45e17712,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,18.2
4601e194,1,9,2,0,0,0,0.6,0.6,0.4,0.4,213.3
4737cebe,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
475a738b,0,2,0,0,0,0,0.4,0.4,-0.4,-0.4,21.4
47c609d5,6,27,13,0,0,0,6.1,6.1,-0.1,-0.1,318.6
485e4939,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,31.8
4958bfb2,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,142.2
49a6ecbb,1,1,1,0,0,0,0.2,0.2,0.8,0.8,7.5
49d028db,0,5,1,0,0,0,0.7,0.7,-0.7,-0.7,43.0
49dbab27,5,55,11,3,1,2,4.3,2.7,0.7,1.3,1413.5
4a478107,4,29,17,0,0,0,4.5,4.5,-0.5,-0.5,411.8
4a633cfe,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,53.2
4ac7608e,0,6,0,0,0,0,0.8,0.8,-0.8,-0.8,76.8
4accb7e0,1,8,4,0,0,0,0.8,0.8,0.2,0.2,107.2
4acd733a,0,4,0,0,0,0,0.4,0.4,-0.4,-0.4,62.8
4b511457,1,17,3,0,0,0,1.4,1.4,-0.4,-0.4,297.5
4bd414c1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,33.6
4c2e9442,0,3,0,1,0,0,0.2,0.2,-0.2,-0.2,56.7
4c3a6744,3,22,10,1,0,0,3.1,3.1,-0.1,-0.1,415.8
4c5b14d2,0,5,1,0,0,0,0.5,0.5,-0.5,-0.5,57.5
4cee5954,0,4,1,2,0,0,0.1,0.1,-0.1,-0.1,120.8
4d1666ff,0,7,0,0,0,0,0.6,0.6,-0.6,-0.6,96.6
4d224fe8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4dbd0916,0,8,3,0,0,0,0.3,0.3,-0.3,-0.3,197.6
4e219ad2,1,12,5,1,0,0,0.7,0.7,0.3,0.3,265.2
4f255115,0,20,4,0,0,0,0.9,0.9,-0.9,-0.9,452.0
506daeac,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5132b92c,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,63.0
