id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
004d185e,2,19,3,0,0,0,1.7,1.7,0.3,0.3,313.5
0076ab7f,0,9,1,3,0,0,0.3,0.3,-0.3,-0.3,262.8
00b28772,1,17,4,0,0,0,2.0,2.0,-1.0,-1.0,265.2
01e5f06e,0,10,2,2,0,0,0.8,0.8,-0.8,-0.8,234.0
01eb744d,9,52,23,0,0,0,7.8,7.7,1.2,1.3,904.8
02319ad7,5,38,15,0,1,2,7.0,5.5,-2.0,-1.5,471.2
02c15616,12,49,22,0,0,0,3.4,3.4,8.6,8.6,911.4
036bba5f,1,28,3,7,0,0,1.8,1.8,-0.8,-0.8,702.8
037dbd30,0,8,5,0,0,0,0.6,0.6,-0.6,-0.6,141.6
039ae103,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
03dc5b1f,0,3,1,0,0,0,0.6,0.6,-0.6,-0.6,38.4
04965583,0,1,0,0,0,0,0.0,0.0,0.0,0.0,29.0
04981123,0,9,1,0,0,0,0.8,0.8,-0.8,-0.8,157.5
04ac8285,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
04e17fd5,18,78,27,0,0,0,15.6,15.6,2.4,2.4,951.6
056269d7,2,12,6,0,0,0,1.0,1.0,1.0,1.0,205.2
05a4465d,0,11,1,0,0,0,0.6,0.6,-0.6,-0.6,194.7
062fc2e6,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,36.8
08511d65,2,15,4,3,2,2,4.2,2.6,-2.2,-2.6,204.0
08990838,0,8,2,1,0,0,0.3,0.3,-0.3,-0.3,215.2
0959c2a2,3,22,8,0,0,0,2.3,2.3,0.7,0.7,484.0
09a9e921,5,20,12,0,0,0,3.2,3.2,1.8,1.8,316.0
0a0cc13c,2,19,5,1,0,0,2.5,2.5,-0.5,-0.5,273.6
0a447501,3,25,12,0,0,0,5.0,5.0,-2.0,-2.0,292.5
0a8bcb23,1,14,4,0,0,0,1.1,1.1,-0.1,-0.1,289.8
0ac94a23,0,20,6,0,0,0,1.0,1.0,-1.0,-1.0,386.0
0ae4e09a,12,42,19,0,2,4,9.7,6.5,2.3,3.5,621.6
0b2c8585,3,27,6,0,0,0,1.8,1.8,1.2,1.2,610.2
0b90bb97,12,44,21,1,1,1,9.2,8.4,2.8,2.6,642.4
0ba976e4,4,14,7,0,0,0,1.8,1.8,2.2,2.2,217.0
0bbab654,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0bc4e720,5,19,13,0,0,0,4.2,4.2,0.8,0.8,228.0
0c3f7197,0,8,2,0,0,0,0.4,0.4,-0.4,-0.4,151.2
0c717ae6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0cc474e7,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,29.0
0d298637,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0d9b2d31,3,25,8,0,0,0,4.6,4.4,-1.6,-1.4,397.5
0dce3356,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e4fef6e,0,17,7,1,0,0,1.5,1.5,-1.5,-1.5,355.3
0e5ddc7c,2,31,8,0,0,0,2.7,2.7,-0.7,-0.7,496.0
0ef89a37,2,28,9,0,0,0,4.0,4.0,-2.0,-2.0,484.4
0f7dbaf6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10072610,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11b9265b,0,4,0,1,0,0,0.2,0.2,-0.2,-0.2,75.6
12c50af5,0,16,3,1,0,0,1.1,1.1,-1.1,-1.1,369.6
12eda7be,0,5,0,0,0,0,0.3,0.3,-0.3,-0.3,75.5
132ac341,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,22.6
15781606,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
16aa3654,1,23,12,4,0,0,2.2,2.2,-1.2,-1.2,747.5
16e9d0ea,0,11,3,0,0,0,0.9,0.9,-0.9,-0.9,205.7
174651c8,0,17,4,9,0,0,0.6,0.6,-0.6,-0.6,574.6
18017beb,2,5,2,0,0,0,1.3,1.3,0.7,0.7,54.5
1827a42d,0,5,3,0,0,0,0.7,0.7,-0.7,-0.7,60.5
1840e36d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
18abe173,0,9,0,0,0,0,0.8,0.8,-0.8,-0.8,134.1
19709006,0,10,2,1,0,0,0.5,0.5,-0.5,-0.5,231.0
19b776e9,1,9,5,0,0,0,2.0,2.0,-1.0,-1.0,106.2
19c36442,1,10,3,2,0,0,0.6,0.6,0.4,0.4,237.0
1a317a1b,1,3,3,1,0,0,0.1,0.1,0.9,0.9,57.9
1b40049a,1,7,4,0,0,0,1.3,1.3,-0.3,-0.3,119.0
1bacc518,3,17,6,0,0,0,4.8,4.8,-1.8,-1.8,193.8
1bda5842,8,31,11,0,0,0,5.9,5.9,2.1,2.1,403.0
