id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
1163de29,1,10,4,0.1,0.25,9.1,0,0,0,1.8,1.8,-0.8,-0.8
f1887f53,0,1,0,0.0,0.0,28.5,0,0,0,0.0,0.0,0.0,0.0
f03f284b,0,9,2,0.0,0.0,18.1,0,0,0,1.0,1.0,-1.0,-1.0
73683fa9,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
ffad706e,0,7,1,0.0,0.0,19.2,0,0,0,0.7,0.7,-0.7,-0.7
a685f013,0,1,1,0.0,0.0,3.9,0,0,0,0.2,0.2,-0.2,-0.2
a60823a4,0,2,1,0.0,0.0,20.6,0,0,0,0.1,0.1,-0.1,-0.1
20b9f052,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2a8c9f98,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
88050721,0,4,1,0.0,0.0,22.5,0,0,0,0.2,0.2,-0.2,-0.2
38699c72,0,23,11,0.0,0.0,14.2,0,0,0,2.3,2.3,-2.3,-2.3
e4ed2628,2,10,6,0.2,0.33,20.6,0,0,0,0.8,0.8,1.2,1.2
b05e2dbd,1,15,3,0.07,0.33,20.8,1,0,0,1.0,1.0,0.0,0.0
4a478107,12,60,28,0.15,0.32,15.5,0,3,5,13.6,9.7,-1.6,-0.7
a7f00c8c,0,3,1,0.0,0.0,25.9,0,0,0,0.1,0.1,-0.1,-0.1
6f7d826d,0,16,0,0.0,0.0,25.4,0,0,0,1.6,1.6,-1.6,-1.6
ed239245,0,3,1,0.0,0.0,18.7,0,0,0,0.2,0.2,-0.2,-0.2
3061e1ec,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
00b28772,1,33,7,0.03,0.14,18.2,0,0,0,2.6,2.6,-1.6,-1.6
6853490f,1,11,6,0.09,0.17,13.7,0,0,0,1.4,1.4,-0.4,-0.4
cb574619,1,24,8,0.04,0.13,19.8,0,0,0,1.8,1.8,-0.8,-0.8
fbd6378b,1,6,3,0.17,0.33,13.4,0,0,0,0.6,0.6,0.4,0.4
4ffb647d,2,5,3,0.4,0.67,9.9,0,0,0,0.5,0.5,1.5,1.5
bbfaeda4,0,1,0,0.0,0.0,3.0,0,0,0,0.6,0.6,-0.6,-0.6
603116a7,2,35,12,0.06,0.17,21.5,0,0,0,1.9,1.9,0.1,0.1
9f323c71,1,9,2,0.11,0.5,11.8,0,0,0,1.3,1.3,-0.3,-0.3
d70a3661,0,1,0,0.0,0.0,28.5,0,0,0,0.0,0.0,0.0,0.0
f0da930c,0,15,3,0.0,0.0,13.0,0,0,0,1.2,1.2,-1.2,-1.2
5c4dc0ff,3,23,8,0.13,0.38,14.2,1,0,0,2.6,2.6,0.4,0.4
b7f2edff,0,2,0,0.0,0.0,10.1,0,0,0,0.3,0.3,-0.3,-0.3
d9764034,2,15,4,0.13,0.5,9.7,0,0,0,2.5,2.5,-0.5,-0.5
0ae4e09a,13,69,28,0.16,0.39,16.0,0,2,2,12.8,11.3,0.2,-0.3
3fc45c73,0,25,4,0.0,0.0,18.1,2,0,0,2.1,2.1,-2.1,-2.1
3ef0fa48,0,5,1,0.0,0.0,16.2,0,0,0,0.3,0.3,-0.3,-0.3
8fae77ea,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
02319ad7,14,55,21,0.18,0.48,12.9,0,4,4,12.4,9.3,1.6,0.7
64e8ed6d,3,24,15,0.13,0.2,11.1,0,0,0,4.7,4.7,-1.7,-1.7
30672832,0,1,0,0.0,0.0,26.0,0,0,0,0.0,0.0,0.0,0.0
31223bcf,3,24,9,0.13,0.33,24.3,3,0,0,2.3,2.3,0.7,0.7
379652be,0,9,5,0.0,0.0,21.0,0,0,0,0.4,0.4,-0.4,-0.4
3902e91b,2,20,5,0.05,0.2,16.6,0,1,2,5.1,3.5,-3.1,-2.5
48b3dd60,0,6,4,0.0,0.0,21.9,0,0,0,0.3,0.3,-0.3,-0.3
c9e39d91,6,70,25,0.07,0.2,20.2,2,1,1,5.5,4.7,0.5,0.3
bf97c188,2,11,3,0.18,0.67,13.8,0,0,0,1.8,1.8,0.2,0.2
d080ed5e,3,24,10,0.13,0.3,16.1,0,0,0,2.9,2.9,0.1,0.1
1d5f96d9,0,11,4,0.0,0.0,12.1,0,0,0,1.5,1.5,-1.5,-1.5
ddd5348b,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
7c4243d4,2,28,7,0.07,0.29,21.0,1,0,0,1.2,1.2,0.8,0.8
d70ce98e,36,165,82,0.19,0.39,20.2,41,4,5,23.8,19.9,12.2,12.1
418f8f61,1,20,4,0.05,0.25,28.0,2,0,1,1.5,0.7,-0.5,0.3
6763373d,0,2,1,0.0,0.0,10.6,0,0,0,0.1,0.1,-0.1,-0.1
335039a2,0,4,0,0.0,0.0,19.2,0,0,0,0.2,0.2,-0.2,-0.2
0b90bb97,7,43,22,0.16,0.32,11.7,0,0,0,8.1,7.9,-1.1,-0.9
174f09a6,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
7f4c7c9f,1,12,4,0.08,0.25,22.9,0,0,0,0.8,0.8,0.2,0.2
6025fab1,3,37,12,0.08,0.25,21.1,0,0,0,2.7,2.7,0.3,0.3
608f2092,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
43f71e77,14,55,21,0.22,0.57,12.8,0,2,2,11.5,9.9,2.5,2.1
23fffc06,0,2,0,0.0,0.0,19.8,0,0,0,0.1,0.1,-0.1,-0.1
3e96f3e7,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
0c3f7197,0,8,4,0.0,0.0,21.3,0,0,0,0.7,0.7,-0.7,-0.7
129af0db,6,30,13,0.2,0.46,11.2,0,0,0,6.3,6.3,-0.3,-0.3
16e9d0ea,1,25,7,0.04,0.14,19.5,0,0,0,1.1,1.1,-0.1,-0.1
81f0781e,8,70,32,0.11,0.25,14.4,0,0,1,12.0,11.2,-4.0,-3.2
5d311e8d,1,6,1,0.17,1.0,10.4,0,0,0,0.6,0.6,0.4,0.4
014b57f5,0,1,1,0.0,0.0,10.8,0,0,0,0.3,0.3,-0.3,-0.3
a0255c67,0,3,0,0.0,0.0,27.8,0,0,0,0.1,0.1,-0.1,-0.1
3aa4a3be,6,58,28,0.1,0.21,14.2,0,0,0,8.9,8.6,-2.9,-2.6
9e098912,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
933e8c8a,0,6,2,0.0,0.0,16.9,0,0,0,0.3,0.3,-0.3,-0.3
c05dfb74,7,24,11,0.25,0.55,15.6,0,1,1,7.1,6.3,-0.1,-0.3
4db76f57,0,7,1,0.0,0.0,18.9,0,0,0,0.5,0.5,-0.5,-0.5
228b0d9d,0,2,0,0.0,0.0,16.7,0,0,0,0.1,0.1,-0.1,-0.1
e4b8c5b6,0,2,0,0.0,0.0,10.7,0,0,0,0.2,0.2,-0.2,-0.2
e9fbcc21,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
eb2fe5b6,1,4,1,0.25,1.0,18.3,0,0,0,0.2,0.2,0.8,0.8
b233e8e4,0,1,1,0.0,0.0,13.3,0,0,0,0.0,0.0,0.0,0.0
b233e8e4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
74e0a984,0,13,2,0.0,0.0,21.4,0,0,0,1.2,1.2,-1.2,-1.2
e29d1111,1,17,5,0.06,0.2,23.2,0,0,0,0.6,0.6,0.4,0.4
2946f9a1,0,5,0,0.0,0.0,15.2,0,0,0,0.3,0.3,-0.3,-0.3
a2609621,1,7,1,0.14,1.0,8.2,0,0,0,1.1,1.1,-0.1,-0.1
8db394aa,2,13,3,0.15,0.67,19.8,0,0,0,0.7,0.7,1.3,1.3
3f10bd22,1,32,11,0.03,0.09,20.8,0,0,0,1.5,1.5,-0.5,-0.5
ecada4fc,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
ad178594,0,5,0,0.0,0.0,19.6,0,0,0,0.3,0.3,-0.3,-0.3
a9dc785c,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
c14bc029,4,51,19,0.08,0.21,19.9,1,0,1,5.0,4.1,-1.0,-0.1
857cb4f3,2,4,3,0.5,0.67,13.9,0,0,0,0.4,0.4,1.6,1.6
b2d0ec1b,0,2,1,0.0,0.0,7.2,0,0,0,0.5,0.5,-0.5,-0.5
be170419,0,12,3,0.0,0.0,11.6,0,0,0,1.1,1.1,-1.1,-1.1
97572117,1,5,3,0.2,0.33,19.3,0,0,0,0.3,0.3,0.7,0.7
ee8508c0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1d1691ad,0,1,1,0.0,0.0,11.6,0,0,0,0.5,0.5,-0.5,-0.5
375a669e,0,2,1,0.0,0.0,12.1,0,0,0,0.4,0.4,-0.4,-0.4
4cee5954,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
b5bdf144,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
72b07a9c,0,6,1,0.0,0.0,8.8,0,0,0,1.3,1.3,-1.3,-1.3
a8fbae1d,0,9,2,0.0,0.0,13.8,0,0,0,0.7,0.7,-0.7,-0.7
41c12f75,0,6,3,0.0,0.0,18.5,0,0,0,0.4,0.4,-0.4,-0.4
0f0aa5b4,0,3,1,0.0,0.0,16.5,0,0,0,0.2,0.2,-0.2,-0.2
c90977db,3,77,24,0.03,0.08,17.0,3,1,1,7.2,6.4,-4.2,-4.4
8c3c640c,13,63,25,0.16,0.4,16.4,0,3,3,11.1,8.8,1.9,1.2
97852360,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2306bfde,1,21,4,0.05,0.25,26.9,3,0,0,1.0,1.0,0.0,0.0
7460ca0d,9,38,15,0.11,0.27,25.5,10,5,6,8.1,3.4,0.9,0.6
529f49ab,3,36,7,0.08,0.43,25.3,2,0,0,1.5,1.5,1.5,1.5
b7ca5c51,0,11,2,0.0,0.0,11.3,0,0,0,1.1,1.0,-1.1,-1.0
63f04c6c,3,36,13,0.08,0.23,16.3,0,0,0,3.7,3.7,-0.7,-0.7
112521d1,1,6,1,0.17,1.0,22.5,0,0,0,0.5,0.5,0.5,0.5
1f079188,1,22,4,0.05,0.25,22.6,0,0,0,0.8,0.8,0.2,0.2
a8f21b9f,0,1,0,0.0,0.0,7.3,0,0,0,0.1,0.1,-0.1,-0.1
e1cea3f7,1,15,6,0.07,0.17,15.5,0,0,0,1.2,1.2,-0.2,-0.2
3c7bc9bd,0,11,3,0.0,0.0,27.0,0,0,0,0.3,0.3,-0.3,-0.3
48e89655,1,15,6,0.07,0.17,18.5,1,0,0,1.4,1.4,-0.4,-0.4
32c0491f,1,12,3,0.08,0.33,21.6,0,0,0,0.5,0.5,0.5,0.5
e54bd0a2,2,12,2,0.17,1.0,17.1,0,0,0,1.4,1.4,0.6,0.6
adfc9123,4,18,10,0.22,0.4,8.0,0,0,0,3.3,3.3,0.7,0.7
72b92c4e,0,1,0,0.0,0.0,17.9,0,0,0,0.1,0.1,-0.1,-0.1
7c388b20,3,46,14,0.07,0.21,18.8,1,0,0,4.2,4.2,-1.2,-1.2
f4b7f2ec,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
29b61deb,1,19,6,0.05,0.17,21.0,0,0,0,1.6,1.6,-0.6,-0.6
27d0a506,0,23,6,0.0,0.0,22.9,0,0,0,1.6,1.6,-1.6,-1.6
8e010ff4,1,9,5,0.11,0.2,14.0,0,0,0,1.9,1.9,-0.9,-0.9
1bda5842,9,36,17,0.22,0.47,13.7,0,1,1,7.9,7.1,1.1,0.9
474ecac8,1,6,2,0.17,0.5,10.6,0,0,0,0.9,0.9,0.1,0.1
fc8b614b,3,22,10,0.14,0.3,18.5,0,0,0,2.6,2.6,0.4,0.4
51c30111,0,8,1,0.0,0.0,28.2,0,0,0,0.2,0.2,-0.2,-0.2
b182a240,2,30,4,0.07,0.5,20.9,0,0,1,2.9,2.0,-0.9,0.0
2683eda7,0,8,2,0.0,0.0,15.4,0,0,0,0.9,0.9,-0.9,-0.9
f090a37a,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
978cd030,3,19,7,0.16,0.43,12.8,0,0,0,2.5,2.5,0.5,0.5
84fb6aff,0,3,0,0.0,0.0,16.8,0,0,0,0.1,0.1,-0.1,-0.1
ea6a7ab4,0,2,0,0.0,0.0,17.3,0,0,0,0.1,0.1,-0.1,-0.1
0c2ac3cb,0,2,0,0.0,0.0,17.8,0,0,0,0.4,0.4,-0.4,-0.4
89f951b5,3,36,11,0.08,0.27,22.8,0,0,0,2.6,2.6,0.4,0.4
be3a0121,1,7,2,0.14,0.5,11.1,0,0,0,0.8,0.8,0.2,0.2
833fb62e,0,42,12,0.0,0.0,19.5,4,0,0,2.5,2.5,-2.5,-2.5
d2be40f2,0,17,3,0.0,0.0,11.8,0,0,0,1.3,1.3,-1.3,-1.3
44e07fac,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
08511d65,6,26,8,0.04,0.13,16.4,3,5,5,7.1,3.2,-1.1,-2.2
54073b28,0,10,4,0.0,0.0,23.9,0,0,0,0.3,0.3,-0.3,-0.3
3353737a,0,6,0,0.0,0.0,20.4,0,0,0,0.2,0.2,-0.2,-0.2
d4f46475,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
def69cd0,0,3,1,0.0,0.0,12.6,0,0,0,0.3,0.3,-0.3,-0.3
581c5276,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
8ef81d2d,2,14,6,0.14,0.33,18.9,0,0,0,1.7,1.7,0.3,0.3
c00097d2,1,8,1,0.13,1.0,8.9,0,0,0,0.9,0.9,0.1,0.1
335fa267,0,9,1,0.0,0.0,14.8,0,0,0,0.5,0.5,-0.5,-0.5
59d93937,0,7,5,0.0,0.0,16.4,0,0,0,0.8,0.8,-0.8,-0.8
cda0b317,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
da27e268,1,23,9,0.04,0.11,25.9,0,0,0,1.7,1.7,-0.7,-0.7
ecd8c01e,4,46,12,0.09,0.33,26.4,4,0,0,2.4,2.4,1.6,1.6
6434f10d,3,27,7,0.11,0.43,17.2,0,0,0,2.7,2.7,0.3,0.3
1fb1c435,8,79,30,0.1,0.27,14.9,0,0,1,13.8,13.0,-5.8,-5.0
f1bed920,0,2,1,0.0,0.0,26.0,0,0,0,0.1,0.1,-0.1,-0.1
8cfc2f69,8,67,21,0.12,0.38,14.8,0,0,0,8.1,8.1,-0.1,-0.1
19709006,4,61,22,0.07,0.18,24.0,11,0,0,4.0,4.0,0.0,0.0
b6b2b820,0,2,0,0.0,0.0,28.7,0,0,0,0.1,0.1,-0.1,-0.1
d1491e00,0,2,0,0.0,0.0,19.2,0,0,0,0.1,0.1,-0.1,-0.1
d1491e00,0,8,2,0.0,0.0,11.2,0,0,0,0.9,0.9,-0.9,-0.9
51e3954c,0,3,0,0.0,0.0,8.9,0,0,0,0.4,0.4,-0.4,-0.4
51e3954c,0,1,0,0.0,0.0,15.7,0,0,0,0.0,0.0,0.0,0.0
81069528,3,19,5,0.16,0.6,23.0,2,0,0,1.1,1.1,1.9,1.9
ccaa5728,1,12,7,0.08,0.14,20.1,0,0,0,1.0,1.0,0.0,0.0
6cbf8d0d,0,1,1,0.0,0.0,13.4,0,0,0,0.4,0.4,-0.4,-0.4
b3dc6eca,0,8,1,0.0,0.0,10.5,0,0,0,0.5,0.5,-0.5,-0.5
625c144a,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
13e0eb29,1,7,4,0.14,0.25,24.5,2,0,0,0.3,0.3,0.7,0.7
003a5c72,0,12,3,0.0,0.0,18.3,0,0,0,1.0,1.0,-1.0,-1.0
0a447501,2,16,1,0.06,1.0,12.1,1,1,1,3.3,2.5,-1.3,-1.5
60359288,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
ad4d0985,0,12,2,0.0,0.0,22.1,0,0,0,0.5,0.5,-0.5,-0.5
7958dc65,1,11,5,0.09,0.2,19.0,0,0,0,1.5,1.5,-0.5,-0.5
7eb97a8e,1,1,1,1.0,1.0,25.3,0,0,0,0.0,0.0,1.0,1.0
bca21ef3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
3cb6f224,1,18,5,0.06,0.2,12.6,0,0,0,2.1,2.1,-1.1,-1.1
9744ff80,12,74,30,0.15,0.37,17.1,2,1,1,12.0,11.3,0.0,-0.3
5f186f5c,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
f6ac68c1,0,7,0,0.0,0.0,9.0,0,0,0,0.7,0.7,-0.7,-0.7
07750704,0,2,0,0.0,0.0,26.5,0,0,0,0.0,0.0,0.0,0.0
d04b94db,1,6,2,0.17,0.5,17.1,0,0,0,0.3,0.3,0.7,0.7
c904f3d5,0,6,0,0.0,0.0,10.1,0,0,0,0.6,0.6,-0.6,-0.6
1e1bea09,0,1,0,0.0,0.0,15.5,0,0,0,0.1,0.1,-0.1,-0.1
d2ac648c,0,6,1,0.0,0.0,24.4,0,0,0,0.2,0.2,-0.2,-0.2
b14d0c5d,1,9,2,0.11,0.5,13.4,0,0,0,1.1,1.1,-0.1,-0.1
3effaa34,9,63,26,0.14,0.35,13.2,0,0,0,10.3,10.3,-1.3,-1.3
f2308b33,3,23,8,0.13,0.38,18.2,0,0,0,1.6,1.6,1.4,1.4
5f3eaaf5,1,15,5,0.07,0.2,18.3,0,0,0,1.3,1.3,-0.3,-0.3
5dcf3e90,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
92d38e6c,1,21,3,0.05,0.33,14.5,0,0,0,1.9,1.9,-0.9,-0.9
fd9c4805,2,18,8,0.11,0.25,22.7,2,0,0,0.9,0.9,1.1,1.1
9970da54,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
19b776e9,3,20,6,0.15,0.5,16.0,0,0,0,1.9,1.9,1.1,1.1
19b776e9,0,3,0,0.0,0.0,11.7,0,0,0,0.5,0.5,-0.5,-0.5
5fa714d5,0,2,1,0.0,0.0,22.6,0,0,0,0.1,0.1,-0.1,-0.1
c8764028,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
fed17f5a,2,41,14,0.05,0.14,19.2,0,0,0,4.1,4.1,-2.1,-2.1
6435143e,0,5,1,0.0,0.0,20.8,0,0,0,0.2,0.2,-0.2,-0.2
8f8c6934,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
5512b1a9,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
220c11f1,19,72,34,0.19,0.41,12.0,0,5,5,14.1,10.4,4.9,3.6
ba5004e1,0,15,1,0.0,0.0,29.3,4,0,0,0.5,0.5,-0.5,-0.5
12c50af5,0,1,1,0.0,0.0,10.9,0,0,0,0.4,0.4,-0.4,-0.4
25c72b36,2,10,3,0.2,0.67,19.0,0,0,0,1.3,1.3,0.7,0.7
a6154613,21,108,54,0.16,0.31,15.8,6,4,4,23.1,20.0,-2.1,-3.0
7106f0a0,2,18,4,0.11,0.5,15.9,0,0,0,1.1,1.1,0.9,0.9
6fd1ba62,1,15,6,0.07,0.17,19.6,1,0,0,0.7,0.7,0.3,0.3
a03c82b2,0,4,0,0.0,0.0,10.0,0,0,0,0.3,0.3,-0.3,-0.3
72a99e38,4,36,17,0.11,0.24,17.7,6,0,0,2.9,2.9,1.1,1.1
6f51e382,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
174651c8,0,2,0,0.0,0.0,34.3,0,0,0,0.0,0.0,0.0,0.0
7cefa219,0,1,1,0.0,0.0,13.0,0,0,0,0.0,0.0,0.0,0.0
88f130ed,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
5ceba7fc,10,58,32,0.17,0.31,14.8,0,0,1,10.6,10.0,-0.6,0.0
02ef8778,14,115,47,0.12,0.3,18.0,8,0,0,15.6,15.6,-1.6,-1.6
d4ef9ac5,1,14,4,0.07,0.25,25.2,1,0,0,1.3,1.3,-0.3,-0.3
87882adc,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
9e1035f8,2,16,6,0.13,0.33,15.6,0,0,0,1.5,1.5,0.5,0.5
fc647b34,1,19,5,0.0,0.0,16.6,0,1,1,3.3,2.5,-2.3,-2.5
963829d0,0,18,1,0.0,0.0,25.5,1,0,0,1.0,1.0,-1.0,-1.0
e3993b65,0,3,2,0.0,0.0,17.4,0,0,0,0.1,0.1,-0.1,-0.1
3eed9821,0,2,0,0.0,0.0,11.4,0,0,0,0.2,0.2,-0.2,-0.2
f8eca1b6,6,50,13,0.06,0.23,16.2,1,3,3,7.9,5.6,-1.9,-2.6
7b456af7,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
4acd733a,0,2,1,0.0,0.0,17.2,0,0,0,0.1,0.1,-0.1,-0.1
c2111b45,1,1,1,1.0,1.0,3.6,0,0,0,0.7,0.7,0.3,0.3
0959c2a2,0,7,1,0.0,0.0,24.9,0,0,0,0.3,0.3,-0.3,-0.3
9f8e9423,2,19,4,0.11,0.5,10.1,0,0,0,2.1,2.1,-0.1,-0.1
467bae22,3,45,8,0.07,0.38,18.1,0,0,0,4.1,4.1,-1.1,-1.1
ee923664,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
fd51b456,1,24,11,0.04,0.09,16.3,0,0,0,2.6,2.6,-1.6,-1.6
bfb15d99,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
5efb80d5,0,8,3,0.0,0.0,8.5,0,0,0,1.0,1.0,-1.0,-1.0
d3298c99,2,23,8,0.04,0.13,26.6,6,1,1,1.6,0.8,0.4,0.2
d0d79694,0,2,0,0.0,0.0,13.3,0,0,0,0.1,0.1,-0.1,-0.1
b0fce72c,1,13,3,0.08,0.33,17.2,0,0,0,0.8,0.8,0.2,0.2
c67cd65c,2,7,3,0.29,0.67,11.7,0,0,0,0.7,0.7,1.3,1.3
c67cd65c,0,2,0,0.0,0.0,20.1,0,0,0,0.1,0.1,-0.1,-0.1
04965583,0,8,5,0.0,0.0,15.8,0,0,0,0.4,0.4,-0.4,-0.4
67cdbc0e,3,24,9,0.13,0.33,15.1,0,0,0,3.4,3.4,-0.4,-0.4
f69d934e,0,1,0,0.0,0.0,27.7,0,0,0,0.0,0.0,0.0,0.0
bad38a94,0,25,8,0.0,0.0,17.4,0,0,0,1.9,1.9,-1.9,-1.9
636eae97,2,35,14,0.06,0.14,23.4,1,0,0,1.9,1.9,0.1,0.1
db750822,0,8,1,0.0,0.0,17.4,0,0,0,0.9,0.9,-0.9,-0.9
4442fbcd,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
808df563,0,1,1,0.0,0.0,13.3,0,0,0,0.1,0.1,-0.1,-0.1
999908af,1,31,6,0.03,0.17,26.9,1,0,0,1.2,1.2,-0.2,-0.2
d83bbc54,1,29,3,0.03,0.33,23.6,6,0,0,1.4,1.4,-0.4,-0.4
c0b1a6da,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
6a99e0b1,13,75,33,0.17,0.39,13.6,0,0,0,13.1,13.1,-0.1,-0.1
4b803b3c,0,5,1,0.0,0.0,20.9,0,0,0,0.2,0.2,-0.2,-0.2
61bb7498,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
e49ce451,2,18,6,0.11,0.33,16.4,0,0,0,1.7,1.7,0.3,0.3
5ca20b7a,1,5,2,0.2,0.5,24.9,0,0,0,0.1,0.1,0.9,0.9
37f96552,4,25,8,0.12,0.38,22.6,0,1,1,2.9,2.1,1.1,0.9
c818c4d9,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
5c7845f6,0,15,4,0.0,0.0,27.3,0,0,0,0.5,0.5,-0.5,-0.5
3ee0dd59,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
d9bda115,2,10,2,0.2,1.0,17.3,0,0,0,1.6,1.6,0.4,0.4
