id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
005ca692,226,260,4050.0,1142.0,88,95,110,122,22,31,0,1.0,0.6,-1.0,2,8,7,1,28
00672021,113,124,1784.0,372.0,59,61,42,48,9,10,1,0.8,0.6,0.2,8,7,5,0,19
0174ba21,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0193a8bf,45,60,697.0,159.0,21,25,16,18,4,9,1,0.1,0.1,0.9,1,4,1,1,4
01a49bd2,1,1,16.0,12.0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
01b8a2b2,220,285,7372.0,5810.0,23,24,95,96,102,164,0,0.0,0.0,0.0,0,1,0,0,0
01c3aff5,94,166,1585.0,467.0,50,71,33,59,10,19,1,0.6,0.1,0.4,6,10,1,0,15
01e5f06e,3,3,27.0,10.0,3,3,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,1
01eb744d,100,141,1234.0,278.0,61,77,25,39,2,5,0,0.7,0.9,-0.7,4,5,4,0,13
02c15616,105,113,1916.0,483.0,50,51,37,40,17,18,0,0.0,0.0,0.0,0,7,0,0,5
032f894e,74,82,1138.0,170.0,41,45,24,26,5,6,0,0.0,0.1,0.0,0,2,2,0,5
0331786b,31,53,546.0,231.0,15,21,12,23,3,5,0,0.0,0.0,0.0,0,2,0,0,1
0375723e,10,14,137.0,37.0,6,7,4,5,0,0,0,0.0,0.0,0.0,0,0,0,0,3
03bd0bf4,171,207,3743.0,1446.0,42,49,99,108,29,46,0,0.8,0.3,-0.8,2,7,1,0,10
03df04ff,127,183,4050.0,2963.0,10,10,59,59,58,114,0,0.0,0.0,0.0,0,0,0,0,0
042d286e,94,137,1301.0,225.0,37,56,36,42,3,6,0,0.9,0.4,-0.9,5,4,7,0,10
042e8a49,38,47,496.0,79.0,27,32,8,9,2,2,0,0.0,0.2,0.0,1,1,0,0,1
048a1cbc,224,257,2810.0,547.0,141,148,46,56,11,22,0,1.1,1.1,-1.1,8,16,7,0,17
04ac8285,31,38,869.0,631.0,3,3,16,16,11,18,0,0.0,0.0,0.0,0,0,0,0,0
0534149c,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
05439de2,359,445,5476.0,1977.0,189,209,132,158,22,42,2,0.8,0.8,1.2,6,27,8,1,36
05a84d52,104,153,1426.0,338.0,69,91,23,37,5,10,2,1.9,0.8,0.1,6,11,1,0,15
05d548d8,402,459,8039.0,2717.0,130,139,223,241,47,75,0,0.1,0.2,-0.1,1,18,1,0,17
061e8e23,29,40,464.0,89.0,16,20,7,9,4,4,1,1.3,0.9,-0.3,3,3,4,0,6
06df8256,120,130,2623.0,925.0,27,31,75,75,17,21,0,0.1,0.0,-0.1,1,3,0,0,6
075fe5a3,82,103,1481.0,576.0,28,35,47,52,7,16,0,0.0,0.0,0.0,0,5,0,0,5
07750704,62,73,915.0,254.0,36,39,21,24,3,5,0,0.0,0.0,0.0,0,3,0,0,5
07ab6542,14,24,225.0,76.0,8,13,3,4,2,2,0,0.0,0.0,0.0,0,1,0,0,1
08511d65,291,322,5548.0,2650.0,121,124,123,136,44,54,0,0.0,0.1,0.0,1,20,0,0,16
089550f5,258,311,4148.0,1343.0,140,146,81,102,31,47,1,0.3,0.4,0.7,5,23,7,3,21
08aa17d0,161,190,2441.0,946.0,93,99,46,55,14,22,0,0.1,0.4,-0.1,1,11,4,2,12
09586899,109,144,1557.0,333.0,65,82,31,38,8,15,1,1.1,0.8,-0.1,7,6,7,1,12
0959c2a2,125,136,2347.0,498.0,58,62,52,55,14,17,0,0.0,0.1,0.0,1,17,1,0,17
099b9c78,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0a6dbbf7,193,210,3983.0,1505.0,40,43,129,135,22,28,0,0.0,0.1,0.0,1,3,1,0,5
0a89e877,119,169,1692.0,703.0,64,84,36,51,9,16,0,0.2,0.3,-0.2,2,10,5,1,16
0ab1f153,194,218,3286.0,654.0,100,106,75,82,16,17,2,2.2,1.6,-0.2,13,9,5,1,21
0ac94a23,53,72,849.0,195.0,29,36,19,25,4,6,0,0.1,0.2,-0.1,2,2,3,1,8
0acf0e1c,42,51,557.0,112.0,29,33,9,11,2,2,0,0.0,0.0,0.0,0,4,1,0,9
0aeeed3f,94,124,1158.0,303.0,60,69,26,35,1,4,0,0.5,0.3,-0.5,6,10,4,1,12
0b4f388a,38,59,532.0,185.0,20,25,10,19,3,4,0,0.4,0.4,-0.4,4,3,4,0,9
0b5a292a,358,461,4976.0,1564.0,227,255,107,139,11,39,0,1.5,1.3,-1.5,8,18,9,6,33
0b90bb97,57,76,790.0,143.0,36,45,17,21,4,7,0,0.1,0.1,-0.1,2,4,1,0,7
0c2ac3cb,55,61,639.0,66.0,34,36,16,18,0,1,0,0.1,0.1,-0.1,1,1,0,0,3
0d10333c,100,137,1461.0,444.0,52,66,39,47,4,15,0,0.3,0.3,-0.3,4,9,3,0,18
0d267745,356,388,7091.0,1859.0,91,100,228,239,34,44,0,0.0,0.1,0.0,1,10,0,0,9
0d82903c,432,512,7238.0,2040.0,201,216,185,214,32,52,0,0.5,0.6,-0.5,9,24,10,5,42
0e100630,179,228,2884.0,930.0,84,106,76,88,13,21,0,0.1,0.3,-0.1,1,18,2,0,24
0e21fc3c,141,161,2140.0,502.0,74,81,50,53,10,13,0,0.3,0.3,-0.3,5,16,2,0,24
0e61c46b,48,77,2037.0,1777.0,3,3,10,10,35,64,0,0.0,0.0,0.0,1,3,0,0,0
0e6bc38c,16,22,155.0,10.0,12,13,2,5,0,1,0,0.3,0.1,-0.3,1,1,0,0,0
0ef89a37,482,576,6074.0,1357.0,291,316,129,145,16,39,3,0.9,1.2,2.1,17,33,13,1,56
0f5e0b8a,141,207,2280.0,914.0,65,81,62,83,8,23,0,1.1,0.5,-1.1,2,8,2,0,15
0f888175,40,48,571.0,164.0,22,22,17,21,1,5,0,0.0,0.0,0.0,1,1,0,0,1
101da2b5,429,495,7210.0,2442.0,196,215,178,203,36,48,0,0.2,0.6,-0.2,5,56,12,0,82
106bca06,133,168,2025.0,590.0,73,82,51,70,6,8,0,0.2,0.1,-0.2,4,5,4,1,8
111c3236,220,250,3203.0,776.0,133,139,66,71,12,24,0,0.0,0.1,0.0,0,14,1,0,16
119b9a8e,778,845,13513.0,4676.0,340,351,361,377,62,92,0,0.2,0.7,-0.2,2,78,0,0,93
11b9265b,11,11,220.0,110.0,5,5,3,3,3,3,0,0.0,0.0,0.0,0,0,1,0,1
11fd2b75,114,139,2117.0,420.0,51,63,51,58,11,16,0,0.1,0.1,-0.1,2,12,0,0,11
129af0db,21,36,214.0,51.0,17,27,2,5,0,0,0,0.0,0.0,0.0,0,2,0,0,2
12c50af5,11,16,141.0,33.0,9,10,1,2,1,1,0,0.1,0.1,-0.1,1,0,0,0,0
12e6d21a,41,56,479.0,63.0,29,40,6,9,1,1,0,0.2,0.2,-0.2,3,3,1,0,4
13ac19de,114,159,1571.0,635.0,65,81,26,37,11,23,0,0.3,0.5,-0.3,4,11,5,1,12
13c44fc5,0,5,0.0,0.0,0,1,0,1,0,2,0,0.0,0.0,0.0,0,0,0,0,0
1432d037,8,14,95.0,34.0,6,10,2,4,0,0,0,0.0,0.0,0.0,0,0,0,0,2
1453e3cf,1,1,10.0,0.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
1467af0d,552,603,7607.0,2275.0,307,319,171,178,25,43,0,0.1,0.6,-0.1,4,37,7,0,39
149895bf,120,154,1601.0,352.0,68,82,42,49,2,7,1,2.4,1.7,-1.4,10,3,6,1,10
14b8fcdf,110,133,2008.0,560.0,42,51,61,66,6,12,0,0.0,0.0,0.0,0,5,0,0,7
14e8e9d7,5,6,93.0,49.0,3,3,1,1,1,2,0,0.0,0.0,0.0,0,1,0,0,1
15eb04ec,202,247,3021.0,679.0,101,113,70,82,13,29,0,0.2,0.3,-0.2,6,11,1,0,18
163bbd4a,53,79,475.0,87.0,35,50,6,10,0,0,0,0.1,0.0,-0.1,2,7,0,0,5
16657b95,289,342,5127.0,1788.0,136,157,126,133,26,41,0,0.7,0.8,-0.7,10,38,6,2,47
16b9d5cf,281,319,4620.0,1265.0,149,158,108,122,20,26,1,0.9,0.5,0.1,5,10,2,0,13
1840e36d,127,180,4182.0,3109.0,13,13,61,61,53,104,0,0.0,0.0,0.0,1,1,0,0,0
1880614f,122,186,2057.0,588.0,65,81,39,60,15,27,2,1.0,0.6,1.0,8,10,7,2,22
19053e31,79,106,1128.0,285.0,48,55,24,32,4,6,0,0.5,0.2,-0.5,3,9,1,0,13
1971591f,2,5,39.0,13.0,1,3,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1
19cda00b,320,398,4821.0,1565.0,195,216,74,94,32,53,3,3.8,2.0,-0.8,21,31,18,5,46
19e4dca5,105,150,2304.0,1016.0,26,31,62,74,16,43,0,0.0,0.0,0.0,0,9,0,0,5
19e4eab9,195,236,3604.0,1296.0,78,81,92,106,20,38,0,0.0,0.0,0.0,1,4,0,0,8
1a2935f6,125,143,2414.0,766.0,38,40,78,83,8,17,0,0.0,0.0,0.0,0,3,0,0,9
1a6b7ea4,161,195,2882.0,925.0,74,89,64,73,18,25,1,0.5,0.3,0.5,4,21,1,0,25
1a6f2a66,10,10,141.0,28.0,5,5,3,3,1,1,0,0.0,0.0,0.0,0,3,0,0,3
1a992676,208,231,3075.0,559.0,113,122,68,72,13,16,1,0.8,0.7,0.2,6,12,3,1,23
1adcf39e,228,268,3630.0,1050.0,109,118,92,105,17,27,0,0.2,0.2,-0.2,4,6,5,1,9
1b7ec703,35,45,487.0,217.0,24,26,7,10,2,5,1,1.1,0.4,-0.1,4,2,3,0,7
1bacc518,726,814,11144.0,3170.0,385,425,268,287,46,58,0,0.7,0.6,-0.7,9,58,8,1,65
1bebde9d,49,56,1271.0,674.0,5,5,31,31,13,20,0,0.0,0.0,0.0,0,0,0,0,0
1bf33a9a,202,256,2698.0,561.0,137,157,47,54,10,20,0,0.4,0.8,-0.4,2,7,4,0,16
1d1691ad,147,168,2071.0,592.0,88,92,51,57,5,5,0,0.4,0.3,-0.4,3,6,3,3,16
1d8e9add,219,240,5287.0,1787.0,28,30,143,148,47,59,0,0.0,0.1,0.0,0,9,1,0,20
1ddbb0da,252,370,7813.0,5779.0,21,21,126,129,104,219,0,0.0,0.0,0.0,0,1,0,0,0
1e26e376,20,32,737.0,654.0,2,2,6,6,12,24,0,0.0,0.0,0.0,0,0,0,0,0
1e43fad8,101,157,2984.0,2252.0,12,13,51,51,38,93,0,0.0,0.0,0.0,0,0,0,0,1
1f9328da,87,113,1370.0,221.0,50,59,25,33,9,14,0,0.3,0.2,-0.3,6,8,5,1,9
1fb1c435,124,156,1767.0,359.0,75,85,33,42,9,14,0,0.9,0.7,-0.9,12,14,7,1,21
21512407,365,491,6739.0,2874.0,167,196,137,182,54,96,2,3.0,3.0,-1.0,25,26,14,5,38
21a66f6a,141,187,2278.0,522.0,82,98,37,49,17,24,1,1.3,1.1,-0.3,10,17,7,0,23
