id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
0076ab7f,296,328,5750.0,1609.0,111,123,147,155,36,45,0,0.1,0.1,-0.1,2,17,1,0,17
009a4f60,2,3,45.0,29.0,1,2,0,0,1,1,0,0.0,0.0,0.0,0,0,1,0,1
00f518d8,27,31,428.0,68.0,14,16,9,10,3,4,0,0.1,0.0,-0.1,3,1,1,1,0
01b8a2b2,89,103,2238.0,1422.0,11,11,53,53,22,36,0,0.0,0.0,0.0,0,1,0,0,0
01c3aff5,115,152,1714.0,406.0,64,80,44,56,4,5,0,0.0,0.1,0.0,0,8,1,0,13
01e5f06e,230,264,3569.0,840.0,128,133,89,102,10,20,1,0.3,0.3,0.7,3,33,4,2,29
01eb744d,92,114,1042.0,263.0,55,63,17,23,4,6,0,0.4,0.5,-0.4,6,4,6,1,14
02c15616,98,117,1227.0,278.0,65,67,23,26,3,8,0,0.1,0.1,-0.1,2,6,2,0,9
032f894e,102,106,1520.0,421.0,60,61,34,34,6,7,0,0.0,0.0,0.0,0,8,0,0,5
03998238,24,27,345.0,37.0,9,10,13,13,0,0,1,0.1,0.3,0.9,2,0,0,0,0
03df04ff,149,205,4024.0,2763.0,35,35,65,65,48,103,0,0.0,0.0,0.0,0,5,0,0,0
042e8a49,166,212,2724.0,588.0,95,103,56,76,14,23,1,1.5,1.9,-0.5,12,11,9,5,20
048a1cbc,253,311,3455.0,1482.0,170,192,57,74,14,24,0,1.1,0.4,-1.1,8,9,5,0,22
049a888d,122,174,1624.0,468.0,87,100,26,42,5,18,2,0.7999999999999999,1.2000000000000002,1.2,7,6,5,1,15
04e17fd5,19,28,226.0,21.0,14,17,4,7,0,3,0,0.0,0.0,0.0,1,1,1,0,1
04e531b6,70,78,991.0,184.0,43,46,20,24,5,6,0,0.0,0.0,0.0,1,12,1,0,10
05439de2,279,322,4161.0,1464.0,149,163,108,124,10,21,0,0.6,1.3,-0.6,7,17,3,2,14
05d548d8,190,224,3950.0,1469.0,59,67,97,102,31,46,0,0.0,0.0,0.0,0,7,2,0,10
05e19d6a,160,185,2424.0,385.0,93,106,55,60,9,11,0,0.2,0.2,-0.2,2,9,4,1,8
0670ee51,114,132,2292.0,988.0,34,38,61,65,17,27,0,0.1,0.1,-0.1,1,4,0,0,4
06a1d642,111,139,1635.0,314.0,57,66,43,48,6,10,0,0.5,0.6,-0.5,6,4,7,2,14
08511d65,511,550,9155.0,2900.0,213,220,214,228,62,76,0,0.0,0.1,0.0,0,24,0,0,24
08990838,133,159,2706.0,833.0,34,39,83,90,16,29,0,0.0,0.0,0.0,0,6,0,0,2
08f5afaa,198,239,3864.0,2417.0,75,75,96,98,25,63,0,0.0,0.0,0.0,0,0,0,0,0
08fe932d,81,84,1395.0,563.0,28,28,49,50,4,6,0,0.0,0.0,0.0,1,3,1,0,3
0959c2a2,274,322,3957.0,830.0,172,184,69,87,21,24,2,1.8,1.3,0.2,15,21,17,2,33
