id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
bbe88396,Aly Abeid,mr MTN,DF,Levante,19,1997,0.9,38,30,8,0,0,0,2,8,0,0,0,0,29,0,2,Matches
65d62814,Antonio Adán,es ESP,GK,Betis,30,1987,30.0,1256,911,344,91,0,1,0,0,0,0,0,0,868,1,1,Matches
5890cef1,Aday,es ESP,DF,Girona,29,1987,20.4,1047,835,209,16,1,15,134,190,3,0,2,0,738,3,37,Matches
293211e1,Aritz Aduriz,es ESP,FW,Athletic Club,36,1981,23.9,518,497,20,1,2,2,20,7,0,0,0,0,337,1,15,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,21,1996,20.3,884,658,226,10,2,3,50,216,0,0,0,0,634,0,31,Matches
c84c1afc,Imanol Agirretxe,es ESP,FW,Real Sociedad,30,1987,2.6,60,56,3,0,1,0,1,0,0,0,0,0,38,1,2,Matches
8617e3d9,Matías Aguirregaray,uy URU,DF,Las Palmas,28,1989,12.8,698,546,148,22,2,4,19,126,0,0,0,0,519,4,16,Matches
c5eaff5c,Ager Aketxe,es ESP,MF,Athletic Club,23,1993,0.4,42,37,5,2,0,0,7,0,3,2,1,0,32,0,1,Matches
7a4cd784,David Alba,es ESP,DF,Getafe,18,1999,0.7,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,28,1989,30.5,2418,2101,308,46,2,19,46,261,1,0,0,0,2074,9,55,Matches
348e4809,Raúl Albentosa,es ESP,DF,La Coruña,28,1988,19.4,775,738,34,33,1,12,2,1,0,0,0,0,607,3,8,Matches
a7a9d95a,Paco Alcácer,es ESP,"MF,FW",Barcelona,23,1993,7.7,234,224,8,0,3,0,6,3,3,2,0,1,188,2,5,Matches
ba71d071,Pedro Alcalá,es ESP,DF,Girona,28,1989,7.7,295,279,13,13,0,18,4,0,0,0,0,0,208,3,3,Matches
a8599c17,Steve Aldo One,cm CMR,DF,La Coruña,22,1995,1.0,22,21,1,1,0,0,0,0,0,0,0,0,18,0,0,Matches
46166b49,Álex Alegría,es ESP,FW,Levante,24,1992,7.0,164,144,19,0,1,0,2,0,0,0,0,0,111,1,6,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Eibar,22,1995,12.2,340,325,13,1,1,2,109,11,1,0,0,0,182,2,32,Matches
3e1858af,Alexander,ar ARG,"MF,FW",Leganés,28,1988,11.8,320,293,24,5,0,3,40,7,12,4,6,0,219,3,17,Matches
db0cd1ae,Alexis,es ESP,DF,Alavés,31,1985,24.3,743,573,162,65,0,7,6,97,0,0,0,0,544,8,5,Matches
