id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
343f753a,Luigi Sepe,it ITA,GK,Parma,28,1991,34,34,3060,34.0,53,1.56,193,137,75.6,13,6,15,5,14.7,9,6,3,0,33.3,Matches
0d422df7,Marco Silvestri,it ITA,GK,Hellas Verona,28,1991,35,35,3150,35.0,43,1.23,159,117,77.4,11,13,11,9,25.7,7,7,0,0,0.0,Matches
10dc46f0,Salvatore Sirigu,it ITA,GK,Torino,32,1987,36,36,3240,36.0,64,1.78,197,135,72.1,11,6,19,7,19.4,10,9,1,0,10.0,Matches
ab4449d6,Łukasz Skorupski,pl POL,GK,Bologna,28,1991,37,37,3330,37.0,64,1.73,187,123,69.0,12,10,15,2,5.4,8,6,1,1,14.3,Matches
ac4003af,Marco Sportiello,it ITA,GK,Atalanta,27,1992,6,5,525,5.8,5,0.86,18,13,72.2,4,0,1,2,40.0,0,0,0,0,,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,Lazio,24,1995,38,38,3420,38.0,42,1.11,154,112,77.3,24,6,8,11,28.9,9,7,1,1,12.5,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,Juventus,29,1990,29,29,2591,28.8,33,1.15,129,95,80.6,19,4,6,11,37.9,10,8,1,1,11.1,Matches
e1b0a70d,Pietro Terracciano,it ITA,GK,Fiorentina,29,1990,7,7,624,6.9,5,0.72,23,18,91.3,5,1,1,2,28.6,3,3,0,0,0.0,Matches
0f47717b,Demba Thiam,sn SEN,GK,SPAL,21,1998,2,2,180,2.0,4,2.00,16,12,81.3,0,1,1,0,0.0,1,1,0,0,0.0,Matches
bf168004,Stefano Turati,it ITA,GK,Sassuolo,17,2001,2,2,180,2.0,4,2.00,12,8,75.0,0,2,0,0,0.0,1,1,0,0,0.0,Matches
96640846,Samir Ujkani,xk KVX,GK,Torino,31,1988,1,1,90,1.0,3,3.00,6,3,66.7,0,0,1,0,0.0,1,1,0,0,0.0,Matches
582a251c,Mauro Vigorito,it ITA,GK,Lecce,29,1990,5,4,423,4.7,9,1.91,29,20,72.4,3,0,1,1,25.0,1,1,0,0,0.0,Matches
