id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
1c529186,Ignazio Abate,it ITA,DF,it Milan,30,1986,5,346,69,38.4,3.8,4,,3,1,,1,2.63,10,3,+7,+1.82,+1.82,6.2,3.3,+3.0,+0.77,+0.20,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,il Be'er Sheva,26,1991,6,470,78,87.0,5.2,5,,5,1,,0,0.67,3,9,-6,-1.15,-2.43,6.0,7.8,-1.7,-0.33,-2.95,Matches
2f798b41,Aymen Abdennour,tn TUN,DF,fr Marseille,27,1989,2,180,90,13.0,2.0,2,,2,0,,6,1.50,2,2,0,0.00,-0.30,2.8,2.3,+0.4,+0.22,-0.27,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,27,1990,8,713,89,99.0,7.9,8,,7,0,,0,1.30,7,9,-2,-0.25,-0.25,7.0,9.4,-2.4,-0.31,-0.46,Matches
64a674d9,Maxwell Acosty,gh GHA,"FW,MF",hr Rijeka,25,1991,6,329,55,60.9,3.7,4,,0,2,,0,1.17,8,4,+4,+1.09,+3.23,3.8,3.9,0.0,-0.01,+1.46,Matches
81442ecb,Marcos Acuña,ar ARG,"FW,DF",pt Sporting CP,25,1991,6,402,67,72.4,4.5,4,,2,2,,0,1.67,8,5,+3,+0.67,+1.85,8.4,4.2,+4.2,+0.93,-0.02,Matches
936d9e3e,Emmanuel Adebayor,tg TOG,FW,tr Başakşehir,33,1984,1,65,65,12.0,0.7,1,,0,0,,0,1.00,0,0,0,0.00,+0.19,0.8,0.5,+0.2,+0.31,+0.59,Matches
884a8908,Samuel Adegbenro,ng NGA,FW,no Rosenborg,21,1995,6,520,87,96.3,5.8,6,,2,0,,0,1.38,5,10,-5,-0.87,-0.87,5.6,9.0,-3.4,-0.59,+0.37,Matches
182c10aa,James Adeniyi,ng NGA,"FW,MF",al Skënderbeu Korçë,24,1992,5,436,87,80.7,4.8,5,,4,0,,0,1.67,5,8,-3,-0.62,+0.25,3.4,8.5,-5.1,-1.06,-0.74,Matches
2557c196,Luiz Adriano,br BRA,FW,ru Spartak Moscow,30,1987,2,180,90,100.0,2.0,2,,2,0,,0,1.50,3,4,-1,-0.50,,1.9,2.2,-0.3,-0.14,,Matches
293211e1,Aritz Aduriz,es ESP,FW,es Athletic Club,36,1981,10,801,80,89.0,8.9,9,,7,1,,0,1.71,13,12,+1,+0.11,+0.11,13.9,12.4,+1.5,+0.17,+0.45,Matches
e3207d47,Luka Adžić,rs SRB,FW,rs Red Star,18,1998,1,2,2,0.3,0.0,0,,0,1,,7,1.50,0,0,0,0.00,0.00,0.1,0.0,+0.1,+4.30,+4.16,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,20,1997,5,355,71,65.7,3.9,4,,3,1,,0,1.00,3,5,-2,-0.51,-0.99,4.8,3.5,+1.3,+0.33,-0.41,Matches
c84c1afc,Imanol Agirretxe,es ESP,FW,es Real Sociedad,30,1987,2,92,46,12.8,1.0,1,,0,1,,0,0.50,2,2,0,0.00,-1.29,0.9,1.7,-0.8,-0.76,-2.73,Matches
9d01ec0f,Hosam Aiesh,sy SYR,"MF,FW",se Östersund,22,1995,3,153,51,21.3,1.7,2,,1,1,,1,2.00,4,1,+3,+1.76,+1.92,1.7,1.7,0.0,+0.03,+0.31,Matches
aeee3365,Astrit Ajdarević,al ALB,"MF,FW",gr AEK Athens,27,1990,4,85,21,11.8,0.9,1,,0,3,,4,1.40,2,2,0,0.00,-0.14,1.7,1.7,-0.1,-0.06,-0.45,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,sct Celtic,19,1998,2,180,90,100.0,2.0,2,,2,0,,0,1.50,1,3,-2,-1.00,,1.4,2.3,-0.9,-0.46,,Matches
c5eaff5c,Ager Aketxe,es ESP,MF,es Athletic Club,23,1993,5,60,12,6.7,0.7,1,,0,4,,1,2.29,1,2,-1,-1.50,-1.71,1.3,1.7,-0.3,-0.47,-0.64,Matches
