id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
1c529186,Ignazio Abate,it ITA,DF,it Milan,31,1986,3,195,65,36.1,2.2,2,90,2,1,15,1,1.33,2,3,-1,-0.46,-1.51,3.9,4.1,-0.1,-0.06,-0.66,Matches
db265666,Araz Abdullayev,az AZE,"FW,MF",az Qarabağ Ağdam,26,1992,6,316,53,58.5,3.5,3,80,1,3,26,0,0.50,2,9,-7,-1.99,-0.39,2.5,4.9,-2.4,-0.69,+0.11,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,22,1995,7,630,90,87.5,7.0,7,90,7,0,,0,1.38,13,9,+4,+0.57,+0.57,13.0,7.9,+5.1,+0.73,+0.73,Matches
565bf0da,David Abraham,ar ARG,DF,de Eint Frankfurt,32,1986,8,727,91,56.4,8.1,8,91,7,0,,0,2.13,17,10,+7,+0.87,-0.57,11.5,9.7,+1.8,+0.23,-1.01,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,30,1988,8,720,90,100.0,8.0,8,90,8,0,,0,1.13,9,14,-5,-0.62,,10.3,12.4,-2.2,-0.27,,Matches
aa1ecac3,Acorán,es ESP,"FW,MF",cy AÉK Lárnaka,35,1983,6,446,74,82.6,5.0,5,85,3,1,19,0,1.58,4,11,-7,-1.41,-2.37,3.7,8.3,-4.6,-0.93,-1.17,Matches
d75cf9bf,Rafael Acosta,uy URU,"FW,MF",cz Jablonec,27,1990,2,25,13,4.6,0.3,0,,0,2,13,2,2.00,0,0,0,0.00,+0.35,0.0,0.8,-0.8,-2.87,-2.87,Matches
81442ecb,Marcos Acuña,ar ARG,"DF,MF",pt Sporting CP,26,1991,6,526,88,73.1,5.8,6,88,5,0,,0,1.67,7,3,+4,+0.68,-1.64,8.1,4.3,+3.8,+0.65,-0.01,Matches
dbc74497,Denis Adamov,ru RUS,GK,ru Krasnodar,20,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
884a8908,Samuel Adegbenro,ng NGA,FW,no Rosenborg,22,1995,4,266,67,49.3,3.0,3,80,1,1,25,0,0.25,3,7,-4,-1.35,+0.62,2.4,6.4,-4.0,-1.35,+0.18,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,27,1991,6,540,90,58.1,6.0,6,90,6,0,,0,2.17,11,4,+7,+1.17,+0.94,10.6,5.2,+5.4,+0.90,+0.60,Matches
7005ac66,Andrea Adorante,it ITA,FW,it Inter,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
9d8586c4,Adriano,br BRA,"DF,MF",tr Beşiktaş,33,1984,2,167,84,30.9,1.9,2,84,1,0,,0,1.86,2,3,-1,-0.54,-0.30,4.1,5.4,-1.3,-0.70,-0.29,Matches
2557c196,Luiz Adriano,br BRA,FW,ru Spartak Moscow,31,1987,3,243,81,45.0,2.7,3,81,1,0,,0,1.00,5,7,-2,-0.74,-0.13,4.0,4.6,-0.6,-0.22,-0.27,Matches
17b6789d,Mikkel Agger,dk DEN,FW,no Sarpsborg 08,25,1992,0,,,,,0,,0,0,,3,1.50,,,,,,,,,,,Matches
42a632ba,Ansi Agolli,al ALB,DF,az Qarabağ Ağdam,35,1982,1,90,90,16.7,1.0,1,90,1,0,,3,0.00,0,3,-3,-3.00,-1.40,1.0,2.5,-1.5,-1.46,-0.86,Matches
2b750ebc,Edis Agović,lu LUX,FW,lu F91 Dudelange,25,1993,0,,,,,0,,0,0,,3,1.00,,,,,,,,,,,Matches
eab957a3,Anel Ahmedhodzic,ba BIH,"DF,MF",se Malmö,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
18abe173,Joseph Aidoo,gh GHA,DF,be Genk,22,1995,5,450,90,62.5,5.0,5,90,5,0,,2,2.00,9,3,+6,+1.20,+2.20,6.9,3.8,+3.1,+0.61,+1.16,Matches
