id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
070a3904,Sergi Darder,es ESP,MF,es Espanyol,25,1993,3,84,28,11.7,0.9,1,66,0,2,9,3,2.13,3,3,0,0.00,-0.71,2.9,1.9,+1.0,+1.09,+0.49,Matches
ce50fd99,Jonathan David,ca CAN,"MF,FW",be Gent,19,2000,7,618,88,85.8,6.9,7,88,5,0,,0,1.62,10,8,+2,+0.29,-0.59,7.5,9.6,-2.1,-0.31,-0.26,Matches
cf15bbb1,Steven Davis,nir NIR,MF,sct Rangers,34,1985,9,785,87,87.2,8.7,9,87,8,0,,0,1.93,12,11,+1,+0.11,+0.11,9.7,13.2,-3.5,-0.40,-1.38,Matches
d494882e,Maxim De Cuyper,be BEL,"MF,DF",be Club Brugge,18,2000,2,162,81,90.0,1.8,2,81,1,0,,0,0.50,1,6,-5,-2.78,-2.78,1.3,4.3,-3.0,-1.66,-1.37,Matches
2ef7c612,Charles De Ketelaere,be BEL,"MF,DF",be Club Brugge,18,2001,2,41,21,22.8,0.5,0,,0,2,21,0,0.50,0,2,-2,-4.39,-2.45,0.6,1.1,-0.5,-1.18,+0.44,Matches
d1117c6c,Vernon De Marco Morlacchi,sk SVK,DF,sk Slovan Bratislava,26,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.45,10,13,-3,-0.50,,6.4,13.0,-6.6,-1.10,,Matches
48a061e5,Nils De Mol,ch SUI,GK,ch Basel,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
8e3e66a0,Tomas De Vincenti,ar ARG,MF,cy APOEL,30,1989,5,218,44,30.3,2.4,2,73,0,3,24,0,1.20,3,6,-3,-1.24,-1.42,,,,,,Matches
ed16a617,Ciprian Deac,ro ROU,"MF,FW",ro CFR Cluj,33,1986,8,650,81,90.3,7.2,7,89,4,1,29,0,1.75,7,4,+3,+0.42,+1.70,9.2,9.5,-0.3,-0.04,+1.21,Matches
92232aad,Mathieu Debuchy,fr FRA,DF,fr Saint-Étienne,34,1985,4,329,82,60.9,3.7,4,82,3,0,,0,0.75,6,7,-1,-0.27,+0.15,3.0,3.2,-0.2,-0.06,-0.20,Matches
f1e8372d,Jermain Defoe,eng ENG,FW,sct Rangers,36,1982,1,6,6,0.7,0.1,0,,0,1,6,4,2.43,0,0,0,0.00,-0.10,0.0,0.0,0.0,-0.67,-0.45,Matches
4ca4f601,Brecht Dejaegere,be BEL,MF,be Gent,28,1991,2,12,6,1.7,0.1,0,,0,2,6,2,1.88,0,0,0,0.00,-0.38,0.0,0.2,-0.2,-1.54,-1.29,Matches
0be95d34,Romain Del Castillo,fr FRA,"MF,FW",fr Rennes,23,1996,5,178,36,33.0,2.0,3,48,0,2,17,0,0.80,1,3,-2,-1.01,-0.76,2.9,0.8,+2.1,+1.06,+0.62,Matches
86e95646,Ricardo Delgado,lu LUX,DF,lu F91 Dudelange,25,1994,0,,,,,0,,0,0,,2,2.17,,,,,,,,,,,Matches
6b6cbca4,Simon Deli,ci CIV,DF,be Club Brugge,27,1991,2,111,56,61.7,1.2,2,56,1,0,,0,0.50,1,1,0,0.00,+6.52,1.5,1.5,0.0,0.00,+3.95,Matches
7304f3b1,Karamoko Dembele,sct SCO,FW,sct Celtic,16,2003,1,19,19,2.6,0.2,0,,0,1,19,0,0.00,0,0,0,0.00,-0.26,0.0,0.2,-0.2,-0.76,-0.73,Matches
54b4dc4e,Kerem Demirbay,de GER,MF,de Leverkusen,26,1993,4,350,88,77.8,3.9,4,88,3,0,,0,2.25,8,5,+3,+0.77,-1.03,6.3,5.1,+1.2,+0.31,-0.92,Matches
