id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
005c0807,587,938,9531.0,3508.0,319,418,177,280,63,148,4,5.6,5.0,-1.6,51,55,38,17,82
007faf7a,22,25,279.0,58.0,15,16,2,3,2,3,0,0.1,0.2,-0.1,2,2,1,0,3
0118c54c,414,522,7925.0,3546.0,174,192,176,214,58,97,4,1.9,1.5,2.1,12,47,15,11,52
032f894e,804,997,13129.0,3955.0,401,456,285,330,74,133,1,2.8,2.8,-1.8,34,80,19,5,105
0557ff4f,725,793,12751.0,3961.0,277,294,398,420,36,56,0,0.4,0.3,-0.4,10,62,3,0,66
05816e19,227,363,3066.0,992.0,140,181,63,109,10,31,2,1.9,1.4,0.1,9,10,10,5,25
0630eb63,234,330,3317.0,1091.0,142,183,58,78,19,25,1,1.2,0.8,-0.2,14,15,22,4,45
0670ee51,3,5,57.0,2.0,1,1,2,3,0,1,0,0.0,0.0,0.0,0,0,0,0,0
06df8256,802,943,15784.0,5870.0,281,322,421,459,93,139,0,0.1,0.2,-0.1,2,67,2,0,87
07f73a4f,1,1,20.0,0.0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
08082af0,308,395,6266.0,2271.0,108,128,165,184,35,76,0,0.1,0.1,-0.1,2,23,2,0,25
095e4199,1,1,14.0,0.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0984c5d5,23,24,427.0,101.0,9,9,12,12,2,3,0,0.1,0.0,-0.1,1,4,0,0,5
0a63446f,491,736,8754.0,3141.0,209,251,223,307,51,131,1,0.7,0.8,0.3,8,32,12,6,44
0a89e877,421,526,7132.0,2628.0,201,234,182,213,31,55,0,0.6,0.9,-0.6,6,36,6,3,54
0aa874f4,814,986,15866.0,4104.0,279,327,414,473,103,145,0,0.6,0.6,-0.6,12,74,12,1,102
0b0cbe5b,410,606,6110.0,1599.0,244,306,116,163,29,72,3,2.1,1.5,0.9,18,24,12,5,33
0b4d8274,182,270,2832.0,793.0,93,111,54,81,19,40,1,1.5,1.7,-0.5,18,10,11,1,35
0bb6e193,43,63,633.0,210.0,27,39,14,19,2,3,0,0.0,0.0,0.0,0,4,0,0,3
0be95d34,372,485,5076.0,1268.0,224,262,102,134,19,28,5,3.4,2.8,1.6,21,25,19,7,39
0c291a1a,19,27,288.0,180.0,12,13,7,11,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0cbc8baa,725,863,15147.0,4880.0,223,256,380,414,118,179,0,0.1,0.2,-0.1,2,53,1,0,70
0d2158d5,78,107,1535.0,510.0,31,43,32,35,14,23,0,0.6,0.1,-0.6,3,9,1,0,11
