id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
0118c54c,1141,1425,20868.0,8182.0,466,526,521,612,119,209,1,0.7,1.2,0.3,12,71,15,11,94
03bd0bf4,140,166,3041.0,1134.0,32,38,86,90,20,35,0,0.0,0.0,0.0,1,8,0,0,7
0515a4cb,670,862,14574.0,6418.0,196,232,344,411,120,194,0,0.2,0.6,-0.2,1,52,1,0,75
0557ff4f,560,656,8040.0,2021.0,329,368,186,202,25,42,0,0.9,0.7,-0.9,12,43,5,0,62
05816e19,518,755,7864.0,2154.0,280,352,192,262,26,80,2,2.3,2.9,-0.3,28,43,19,8,83
0589c701,5,5,105.0,23.0,2,2,2,2,1,1,0,0.0,0.1,0.0,1,0,0,0,0
0630eb63,118,178,1646.0,401.0,70,88,23,36,10,16,0,0.2,0.3,-0.2,4,6,4,2,15
0670ee51,43,47,756.0,175.0,18,18,24,25,1,3,0,0.0,0.0,0.0,0,2,0,0,7
06c48679,740,918,13529.0,5073.0,298,332,351,417,81,138,0,0.8,1.0,-0.8,6,45,11,4,66
06df8256,977,1091,19277.0,6748.0,303,327,544,573,113,161,0,0.1,0.2,-0.1,2,61,2,0,93
06f33dc8,348,542,4413.0,693.0,210,304,84,132,16,35,1,0.9,0.7,0.1,16,19,7,2,29
07a821e4,160,171,2301.0,629.0,96,98,52,55,5,7,0,0.0,0.1,0.0,1,23,1,0,22
08082af0,437,544,8233.0,3161.0,148,167,239,267,43,95,0,0.0,0.1,0.0,0,18,1,0,26
083525e5,59,88,1531.0,610.0,12,16,32,39,15,32,0,0.1,0.0,-0.1,1,12,1,0,10
095e4199,208,284,3121.0,1079.0,113,139,70,82,11,29,3,2.1,1.4,0.9,18,17,18,0,37
0984c5d5,476,536,7324.0,1730.0,259,273,187,200,20,39,0,0.4,0.4,-0.4,9,39,4,1,39
09f24df6,7,16,86.0,0.0,6,10,1,5,0,1,0,0.0,0.0,0.0,0,0,0,0,0
0a63446f,185,301,2970.0,1145.0,90,111,76,115,12,54,0,0.4,0.3,-0.4,8,13,4,4,18
0a89e877,770,1060,11859.0,4583.0,416,489,290,393,42,99,2,2.4,2.4,-0.4,23,60,22,9,102
0aa874f4,1136,1444,21121.0,6478.0,472,551,510,636,131,185,3,2.6,1.7,0.4,11,102,15,2,155
0b0cbe5b,434,647,5705.0,1796.0,280,351,88,151,27,69,2,3.2,2.1,-1.2,31,36,23,12,47
0b4d8274,397,574,5425.0,1305.0,218,261,115,175,23,56,4,4.4,3.3,-0.4,33,15,25,7,51
0bd57eb0,2,2,23.0,11.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0,1,0,0,1
0be95d34,393,568,5354.0,1671.0,253,314,106,148,16,44,3,3.0,2.6,0.0,24,26,29,9,49
0c291a1a,219,282,3410.0,1390.0,119,135,84,103,11,29,0,0.2,0.2,-0.2,4,10,2,2,17
0d2158d5,678,878,11887.0,3091.0,318,374,283,344,66,110,1,0.6,0.8,0.4,14,79,11,3,101
0e12089d,176,302,6308.0,5420.0,20,20,71,72,85,205,0,0.0,0.0,0.0,0,3,0,0,0
0e6bc38c,183,231,2197.0,409.0,113,130,41,54,5,7,0,0.3,0.7,-0.3,5,8,6,1,20
0eb03d5b,680,804,13945.0,5336.0,234,257,337,384,104,144,0,0.0,0.1,0.0,1,51,0,0,72
0ee664db,3,3,46.0,1.0,1,1,2,2,0,0,0,0.1,0.0,-0.1,1,0,0,0,1
0eeafda5,365,419,7199.0,2445.0,111,122,199,214,46,68,0,0.0,0.1,0.0,1,15,1,0,13
0f4c0bad,1,1,4.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0f52f925,1226,1774,19910.0,9527.0,650,737,406,593,122,297,4,5.0,4.8,-1.0,49,104,40,19,154
0f8418aa,997,1252,16903.0,3956.0,483,572,368,438,103,147,2,2.3,2.6,-0.3,22,116,18,5,141
0fb21da9,82,120,1532.0,712.0,34,40,36,46,10,24,0,0.0,0.0,0.0,1,6,0,0,10
0fe7f7bc,16,23,293.0,42.0,8,11,5,8,2,3,0,0.0,0.0,0.0,2,1,1,0,2
