id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
00638016,787,953,15949.0,5283.0,250,278,412,455,115,193,0,0.1,0.1,-0.1,2,42,0,0,44
007faf7a,381,492,5977.0,1659.0,206,240,107,138,40,68,1,2.1,2.7,-1.1,26,35,12,6,41
00891164,836,988,13868.0,5156.0,414,459,347,393,55,100,0,0.0,0.1,0.0,1,24,1,0,43
00a8d210,1156,1449,17885.0,4839.0,604,677,435,534,70,116,5,3.7,3.5,1.3,37,60,33,10,89
0118c54c,1260,1627,23631.0,8890.0,516,594,553,675,164,278,3,4.0,3.6,-1.0,28,125,31,18,174
01870104,388,542,5427.0,1020.0,219,291,124,159,17,24,5,4.1,2.5,0.9,31,31,14,1,55
02bcaf8e,192,276,3095.0,720.0,99,120,61,91,20,38,1,1.8,1.5,-0.8,17,8,13,9,14
032f894e,986,1208,19383.0,6030.0,387,437,394,459,166,238,5,3.3,4.1,1.7,35,137,29,7,171
037f2523,65,106,881.0,252.0,37,56,17,26,5,10,1,0.6,0.3,0.4,5,6,2,1,8
03e91055,1158,1427,18350.0,4969.0,642,700,368,436,104,214,5,3.9,4.7,1.1,46,103,20,6,134
04bb2b06,91,136,1149.0,282.0,60,76,24,37,1,7,1,1.8,0.8,-0.8,14,5,6,1,13
0512a60a,1,3,19.0,0.0,0,1,1,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0
0557ff4f,32,42,596.0,204.0,10,12,17,19,4,8,0,0.0,0.0,0.0,0,1,0,0,4
0630eb63,9,10,107.0,48.0,8,8,0,0,1,1,0,0.1,0.2,-0.1,1,0,0,0,1
065dc209,413,567,5750.0,1155.0,237,297,112,157,26,39,4,3.9,3.5,0.1,34,33,14,3,47
06c48679,1840,2072,33549.0,11497.0,746,802,901,977,166,235,0,1.8,1.1,-1.8,15,207,13,3,210
06df8256,1212,1380,23885.0,8489.0,395,437,662,710,136,198,0,0.4,0.6,-0.4,3,81,2,0,111
06f33dc8,13,21,162.0,35.0,7,9,4,7,0,0,0,0.0,0.0,0.0,0,1,0,0,2
080de72a,4,4,51.0,9.0,3,3,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
08511d65,776,829,16436.0,5690.0,228,236,405,420,133,157,0,0.0,0.2,0.0,1,83,2,0,61
08f5afaa,424,469,8442.0,5460.0,152,154,200,206,70,106,0,0.0,0.0,0.0,0,1,0,0,0
095e4199,87,127,1342.0,495.0,44,54,28,43,8,21,3,1.9,1.5,1.1,9,6,8,3,11
0ad37003,427,508,6963.0,1777.0,188,216,183,207,36,54,0,0.4,0.2,-0.4,7,32,3,0,39
0af4dcf0,50,67,684.0,148.0,30,34,15,23,1,3,0,0.4,0.3,-0.4,7,3,1,0,9
0b0cbe5b,539,795,8918.0,2448.0,299,378,150,229,56,112,6,4.9,4.1,1.1,33,45,22,8,66
0b2c9aec,139,225,2171.0,618.0,77,95,34,55,20,47,0,1.3,1.1,-1.3,18,1,12,5,14
0b4d8274,215,312,2872.0,611.0,131,154,53,81,10,29,1,1.4,1.7,-0.4,14,13,5,2,23
0bb6e193,748,1002,12088.0,4019.0,404,473,260,332,59,122,0,1.4,1.3,-1.4,13,62,18,12,70
0be95d34,324,450,4874.0,1493.0,190,224,97,134,26,57,6,1.4000000000000001,2.1,4.6000000000000005,16,30,13,4,50
0bfca6a1,1027,1358,17991.0,7101.0,494,561,402,514,115,229,3,2.7,3.7,0.3,31,114,25,13,132
0c2ac3cb,169,188,2387.0,419.0,89,97,61,67,7,9,0,0.1,0.1,-0.1,2,16,1,0,16
0cbc8baa,1326,1782,24090.0,10768.0,624,743,504,661,171,306,3,2.2,1.9,0.8,25,151,27,17,169
0d7b6576,158,245,1915.0,415.0,96,132,36,57,4,13,1,0.9,0.6,0.1,13,9,5,1,12
0e46fa2f,7,9,72.0,15.0,5,7,1,1,0,0,0,0.0,0.0,0.0,0,0,1,0,2
0e7ccfc4,367,548,6314.0,3079.0,170,199,161,230,30,79,3,0.6,1.0,2.4,11,40,10,8,57
0ed063d6,128,163,1932.0,590.0,80,90,33,42,10,20,0,0.1,0.4,-0.1,3,5,6,5,14
0f26fd24,51,93,757.0,170.0,29,41,15,28,4,13,0,0.3,0.2,-0.3,5,4,4,2,4
0f697e02,9,10,124.0,22.0,5,6,4,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0f8418aa,826,1040,14054.0,4610.0,390,465,342,391,74,125,5,4.3,3.3,0.7,28,77,20,4,100
0f86995c,245,275,4207.0,987.0,109,122,112,120,18,23,0,0.0,0.2,0.0,1,30,4,0,35
0ff630d0,1688,2101,25232.0,8942.0,967,1091,556,687,104,176,3,3.6,5.0,-0.6,45,91,55,37,142
1001ae82,1233,1586,21760.0,5825.0,563,647,451,562,156,256,4,3.6,3.5,0.4,53,119,21,4,182
104b4ad3,185,309,2474.0,795.0,115,162,47,75,10,20,1,1.3,1.3,-0.3,15,16,7,3,27
10f0fdd3,876,1073,14498.0,3130.0,422,472,348,404,78,130,3,2.7,2.4,0.3,23,75,18,2,107
114bbdee,655,729,13508.0,4362.0,177,196,398,422,74,104,1,0.5,0.3,0.5,2,34,3,1,45
12bd0579,9,12,157.0,108.0,5,7,2,2,2,3,0,0.0,0.0,0.0,0,1,0,0,1
1467af0d,1957,2151,29628.0,8834.0,1071,1133,680,725,120,152,2,2.3,3.8,-0.3,31,193,42,1,193
148e136f,175,211,2612.0,872.0,108,126,51,58,10,16,0,0.6,0.9,-0.6,8,24,8,0,34
14d2670e,245,292,4644.0,1783.0,91,100,120,127,26,54,0,0.1,0.2,-0.1,2,17,1,0,18
14df1d7f,224,311,3695.0,1587.0,112,131,86,115,18,44,1,0.2,0.3,0.8,3,18,3,2,21
1545cf15,1174,1446,20102.0,6588.0,518,573,526,621,94,190,1,1.6,1.0,-0.6,13,57,12,11,78
15944afd,341,394,5732.0,1294.0,157,172,156,171,24,36,0,0.1,0.3,-0.1,4,34,4,0,46
165a2e40,408,576,5884.0,832.0,224,283,129,179,25,42,3,3.2,2.8,-0.2,24,14,13,2,26
16aa7d4c,1044,1287,23958.0,10114.0,250,277,549,600,232,374,0,0.4,0.6,-0.4,9,97,3,0,83
1787195f,2,6,38.0,13.0,1,3,1,1,0,1,0,0.0,0.0,0.0,0,0,0,0,1
1880614f,690,946,11145.0,2785.0,383,439,213,290,68,143,2,4.3,5.1,-2.3,34,32,35,9,73
19053e31,708,977,11934.0,3228.0,355,452,233,294,84,151,4,3.6,3.9,0.4,38,68,37,5,130
1956b948,416,545,6103.0,1306.0,245,287,123,164,29,44,2,1.9,1.4,0.1,15,44,10,2,56
199ff86e,10,16,125.0,19.0,5,5,2,6,1,2,0,0.0,0.0,0.0,0,1,1,1,1
19a12bed,239,299,3550.0,489.0,118,133,103,119,8,24,0,0.9,1.2,-0.9,3,6,5,3,12
19ba6c6d,429,723,5739.0,1547.0,265,402,121,221,14,25,2,1.2,1.2,0.8,18,47,14,1,65
19cda00b,881,1182,14089.0,3752.0,473,548,277,365,84,157,7,7.0,7.7,0.0,54,69,43,14,112
1a066e69,688,814,13062.0,3570.0,216,254,409,448,55,91,0,0.2,0.3,-0.2,2,26,2,0,29
1a248246,271,390,5100.0,1639.0,123,148,88,119,46,85,2,2.8,2.3,-0.8,18,31,17,2,42
1a6b7ea4,1522,1737,26102.0,6712.0,680,749,681,751,123,166,2,1.0,1.3,1.0,20,147,14,3,186
1a992676,275,306,4059.0,769.0,157,168,91,98,15,20,1,2.3,0.8,-1.3,9,22,7,1,33
1bfe34dc,55,79,950.0,421.0,20,28,26,30,4,12,0,0.0,0.0,0.0,1,2,1,1,2
1d2d5cc8,327,402,7761.0,5343.0,84,86,175,178,66,133,0,0.0,0.0,0.0,1,5,0,0,0
1ddbc7ca,1508,1878,24327.0,8654.0,790,882,560,677,112,206,2,3.4,2.4,-1.4,22,111,22,13,134
1df4a109,194,223,3272.0,576.0,88,92,85,96,16,25,0,0.6,0.1,-0.6,3,5,1,0,12
1e93fc5d,6,9,102.0,10.0,1,1,3,6,1,1,0,0.0,0.0,0.0,0,0,0,0,0
1ec7e1c5,786,896,15979.0,5409.0,228,249,457,488,97,142,0,0.5,0.5,-0.5,2,46,6,0,59
1f6298f2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
2054d037,106,179,1643.0,208.0,62,88,33,57,8,12,1,1.7,1.0,-0.7,8,4,3,0,12
20b9f052,1136,1334,25402.0,15433.0,298,298,620,627,216,405,1,0.7,0.1,0.3,1,14,0,0,1
20e73fac,1374,1942,26382.0,8525.0,576,690,541,695,223,430,12,12.3,11.6,-0.3,122,133,82,26,201
2180c761,6,6,113.0,29.0,4,4,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,1
22721b88,343,405,5688.0,1738.0,182,199,125,144,32,48,0,0.1,0.2,-0.1,2,34,5,1,37
2306bfde,1,1,11.0,9.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1
2321ea6e,1448,1855,24067.0,9902.0,718,820,593,734,113,217,1,1.9,3.4,-0.9,26,124,35,11,166
23c63b7f,142,196,1845.0,236.0,78,100,43,57,5,9,1,1.1,0.5,-0.1,11,8,4,0,14
